row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2018 VND,2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,32,3.222.455.025.537,2.299.838.100.029,1.0,32.0,3222455025537.0,2299838100029.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,32,1.013.487.630,2.861.617.209,2.0,32.0,1013487630.0,2861617209.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,32,3.221.441.537.907,2.296.976.482.820,10.0,32.0,3221441537907.0,2296976482820.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,33,1.978.731.969.741,1.516.160.470.211,11.0,33.0,1978731969741.0,1516160470211.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,1.242.709.568.166,780.816.012.609,20.0,,1242709568166.0,780816012609.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,34,54.806.912.915,39.951.619.165,21.0,34.0,54806912915.0,39951619165.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,35,116.392.910.447,122.969.827.122,22.0,35.0,116392910447.0,122969827122.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,103.465.986.204,112.086.173.062,23.0,,103465986204.0,112086173062.0
Phần lãi hoặc lỗ trong công ty liên liên kết,Phần lãi hoặc lỗ trong công ty liên liên kết,Phần lãi hoặc lỗ trong công ty liên liên kết,24,,266.253.943,(141.747.364),24.0,,266253943.0,-141747364.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,36,68.363.540.764,233.504.371.599,25.0,36.0,68363540764.0,233504371599.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,37,196.747.433.373,135.599.261.602,26.0,37.0,196747433373.0,135599261602.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,916.278.850.440,328.552.424.087,30.0,,916278850440.0,328552424087.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,38,47.984.930.441,10.143.445.391,31.0,38.0,47984930441.0,10143445391.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,9.775.907.005,15.395.458.016,32.0,,9775907005.0,15395458016.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,38.209.023.436,(5.252.012.625),40.0,,38209023436.0,-5252012625.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,954.487.873.876,323.300.411.462,50.0,,954487873876.0,323300411462.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,40,190.080.314.134,92.223.289.744,51.0,40.0,190080314134.0,92223289744.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,40,(23.150.457.486),(42.026.398.661),52.0,40.0,-23150457486.0,-42026398661.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),60,,787.558.017.228,273.103.520.379,60.0,,787558017228.0,273103520379.0
