row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
NGUỐN VỐN,NGUỐN VỐN,NGUỐN VỐN,NGUỐN VỐN,NGUỐN VỐN,NGUỐN VỐN,NGUỐN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỐN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,8.395.894.700.109,6.331.357.023.114,300.0,,8395894700109.0,6331357023114.0
Nợ ngắn hạn,NGUỐN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,3.821.462.131.357,1.453.211.979.825,310.0,,3821462131357.0,1453211979825.0
Phải trả người bán ngắn hạn,NGUỐN VỐN > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,21,485.241.927.985,404.568.748.522,311.0,21.0,485241927985.0,404568748522.0
Người mua trả tiền trước ngắn hạn,NGUỐN VỐN > Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,312,22(a),1.934.536.590.866,284.004.379.909,312.0,,1934536590866.0,284004379909.0
Thuế và các khoản khác phải nộp,Thuế và các khoản khác phải nộp,Thuế và các khoản khác phải nộp,,,,,,,,
Nhà nước,Thuế và các khoản khác phải nộp > Nhà nước,Nhà nước,313,23,218.933.261.422,94.413.116.027,313.0,23.0,218933261422.0,94413116027.0
Phải trả người lao động,Thuế và các khoản khác phải nộp > Phải trả người lao động,Phải trả người lao động,314,,40.944.127.077,53.721.781.492,314.0,,40944127077.0,53721781492.0
Chi phí phải trả ngắn hạn,Thuế và các khoản khác phải nộp > Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,315,24,374.734.674.086,255.050.348.433,315.0,24.0,374734674086.0,255050348433.0
Doanh thu chưa thực hiện ngắn hạn,Thuế và các khoản khác phải nộp > Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,318,,2.284.678.171,3.954.724.448,318.0,,2284678171.0,3954724448.0
Phải trả ngắn hạn khác,Thuế và các khoản khác phải nộp > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,25,171.761.905.216,74.880.294.440,319.0,25.0,171761905216.0,74880294440.0
Vay ngắn hạn,Thuế và các khoản khác phải nộp > Vay ngắn hạn,Vay ngắn hạn,320,26(a),583.034.929.002,277.579.745.343,320.0,,583034929002.0,277579745343.0
Dự phòng phải trả ngắn hạn,Thuế và các khoản khác phải nộp > Dự phòng phải trả ngắn hạn,Dự phòng phải trả ngắn hạn,321,,651.856.494,-,321.0,,651856494.0,
"Quỹ khen thưởng, phúc lợi","Thuế và các khoản khác phải nộp > Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",322,,9.338.181.038,5.038.841.211,322.0,,9338181038.0,5038841211.0
Nợ dài hạn,Thuế và các khoản khác phải nộp > Nợ dài hạn,Nợ dài hạn,330,,4.574.432.568.752,4.878.145.043.289,330.0,,4574432568752.0,4878145043289.0
Người mua trả tiền trước dài hạn,Thuế và các khoản khác phải nộp > Người mua trả tiền trước dài hạn,Người mua trả tiền trước dài hạn,332,22(b),2.475.869.890.642,3.274.187.139.886,332.0,,2475869890642.0,3274187139886.0
Phải trả dài hạn khác,Thuế và các khoản khác phải nộp > Phải trả dài hạn khác,Phải trả dài hạn khác,337,,29.233.867.076,7.325.398.856,337.0,,29233867076.0,7325398856.0
Vay dài hạn,Thuế và các khoản khác phải nộp > Vay dài hạn,Vay dài hạn,338,26(b),2.058.921.781.656,1.592.429.632.090,338.0,,2058921781656.0,1592429632090.0
Thuế thu nhập hoãn lại phải trả,Thuế và các khoản khác phải nộp > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,341,19(a),6.138.911.800,-,341.0,,6138911800.0,
Dự phòng phải trả dài hạn,Thuế và các khoản khác phải nộp > Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,342,,4.268.117.578,4.202.872.457,342.0,,4268117578.0,4202872457.0
