row_label_raw,row_label_full,col_0,31/12/2018 > Chênh lệch tạm thời VND,31/12/2018 > Giá trị tính thuế VND,1/1/2018 > Chênh lệch tạm thời VND,1/1/2018 > Giá trị tính thuế VND,numeric__31/12/2018 > Chênh lệch tạm thời VND,numeric__31/12/2018 > Giá trị tính thuế VND,numeric__1/1/2018 > Chênh lệch tạm thời VND,numeric__1/1/2018 > Giá trị tính thuế VND
Chi phí môi giới đã trả chưa được khấu trừ Lỗ tính thuế,Chi phí môi giới đã trả chưa được khấu trừ Lỗ tính thuế,Chi phí môi giới đã trả chưa được khấu trừ Lỗ tính thuế,-61.413.064.513,-12.282.612.903,8.533.875.00054.435.762.973,1.706.775.00010.887.152.595,-61413064513.0,-12282612903.0,8.533875000544357e+20,1.7067750001088715e+20
,,,61.413.064.513,12.282.612.903,62.969.637.973,12.593.927.595,61413064513.0,12282612903.0,62969637973.0,12593927595.0
