row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,,
Doanh thu kinh doanh bắt động sản,Tổng doanh thu: > Doanh thu kinh doanh bắt động sản,Doanh thu kinh doanh bắt động sản,1.863.424.764.291,1.157.681.974.389,1863424764291.0,1157681974389.0
Doanh thu hợp đồng xây dựng,Tổng doanh thu: > Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,708.867.048.854,606.901.768.564,708867048854.0,606901768564.0
Doanh thu cung cấp dịch vụ,Tổng doanh thu: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,80.732.536.843,54.074.699.260,80732536843.0,54074699260.0
Doanh thu cho thuê bắt động sản đầu tư,Tổng doanh thu: > Doanh thu cho thuê bắt động sản đầu tư,Doanh thu cho thuê bắt động sản đầu tư,87.023.601.713,76.955.733.459,87023601713.0,76955733459.0
Doanh thu từ thủy điện,Tổng doanh thu: > Doanh thu từ thủy điện,Doanh thu từ thủy điện,362.964.285.363,323.724.922.601,362964285363.0,323724922601.0
Doanh thu từ khách sạn,Tổng doanh thu: > Doanh thu từ khách sạn,Doanh thu từ khách sạn,119.442.788.473,80.499.001.756,119442788473.0,80499001756.0
,,,3.222.455.025.537,2.299.838.100.029,3222455025537.0,2299838100029.0
Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,,
Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu: > Giảm giá hàng bán,Giảm giá hàng bán,(1.013.487.630),(2.195.215.083),-1013487630.0,-2195215083.0
Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu: > Chiết khấu thương mại,Chiết khấu thương mại,-,(666.402.126),,-666402126.0
,,,(1.013.487.630),(2.861.617.209),-1013487630.0,-2861617209.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu: > Doanh thu thuần,Doanh thu thuần,3.221.441.537.907,2.296.976.482.820,3221441537907.0,2296976482820.0
