row_label_raw,row_label_full,col_0,Địa chỉ,31/12/2018,31/12/2018_1,1/1/2018,1/1/2018_1,numeric__Địa chỉ,numeric__31/12/2018,numeric__31/12/2018_1,numeric__1/1/2018,numeric__1/1/2018_1
,,,Địa chỉ,% sở hữu,Quyền biểu quyết,% sở hữu,Quyền biểu quyết,,,,,
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,,,,
1 Công ty Cổ phần Thương mại Hà Đô (viii),Công ty liên kết > 1 Công ty Cổ phần Thương mại Hà Đô (viii),1 Công ty Cổ phần Thương mại Hà Đô (viii),TP. Hồ Chí Minh,-,-,29%,29%,,,,0.29,0.29
2 Công ty Cổ phần Thiết bị Giáo dục 1 (vii),Công ty liên kết > 2 Công ty Cổ phần Thiết bị Giáo dục 1 (vii),2 Công ty Cổ phần Thiết bị Giáo dục 1 (vii),Hà Nội,-,-,34%,34%,,,,0.34,0.34
3 Công ty Cổ phần Năng lượng Agrita - Quảng Nam,Công ty liên kết > 3 Công ty Cổ phần Năng lượng Agrita - Quảng Nam,3 Công ty Cổ phần Năng lượng Agrita - Quảng Nam,Quảng Nam,49%,49%,49%,49%,,0.49,0.49,0.49,0.49
4 Công ty TNHH Hỗn hợp Dịch Vọng,Công ty liên kết > 4 Công ty TNHH Hỗn hợp Dịch Vọng,4 Công ty TNHH Hỗn hợp Dịch Vọng,Hà Nội,50%,50%,50%,50%,,0.5,0.5,0.5,0.5
