row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,485.500.382.125,485500382125.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,2.821.013.820.224,2821013820224.0
