row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,30.855.331.987,33.017.132.333,(2.161.800.346),2.986.561.521,30855331987.0,33017132333.0,-2161800346.0,2986561521.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,17.194.324.156,45.849.491.271,(28.655.167.115),28.159.566.767,17194324156.0,45849491271.0,-28655167115.0,28159566767.0
Các khoản dự phòng,Các khoản dự phòng,Các khoản dự phòng,13.309.683.206,13.760.789.860,(451.106.654),6.557.686.524,13309683206.0,13760789860.0,-451106654.0,6557686524.0
Chênh lệch tỷ giả hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giả hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giả hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,1.135.161.780,68.118.757,1.067.043.023,(1.842.355.992),1135161780.0,68118757.0,1067043023.0,-1842355992.0
Khác,Khác,Khác,2.486.663.461,2.108.784.418,377.879.043,(527.636.025),2486663461.0,2108784418.0,377879043.0,-527636025.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,64.981.164.590,94.804.316.639,,,64981164590.0,94804316639.0,,
(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(29.823.152.049),35.333.822.795,,,-29823152049.0,35333822795.0
