row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,Số lượng cổ phiếu_1,numeric__Số lượng cổ phiếu,numeric__Số lượng cổ phiếu_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu đã phát hànhCổ phiếu đã phát hành và được góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hànhCổ phiếu đã phát hành và được góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hànhCổ phiếu đã phát hành và được góp vốn đầy đủCổ phiếu phổ thông,349.996.683,196.539.829,349996683.0,196539829.0
Cổ phiếu quỹCổ phiếu phổ thông,Cổ phiếu quỹCổ phiếu phổ thông,Cổ phiếu quỹCổ phiếu phổ thông,-,-,,
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu quỹCổ phiếu phổ thông > Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,349.996.683,196.539.829,349996683.0,196539829.0
