row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.642.639.473.740,1.906.749.750.681,1642639473740.0,1906749750681.0
Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,302.180.473.505,390.883.698.890,302180473505.0,390883698890.0
Các khoản điều chỉnh tăng (giảm),Các khoản điều chỉnh tăng (giảm),Các khoản điều chỉnh tăng (giảm),,,,
Chi phí không được trừ,Các khoản điều chỉnh tăng (giảm) > Chi phí không được trừ,Chi phí không được trừ,33.645.046.649,23.228.820.414,33645046649.0,23228820414.0
Điều chỉnh chi phí thuế TNDN trích thiếu (thừa) năm trước,Các khoản điều chỉnh tăng (giảm) > Điều chỉnh chi phí thuế TNDN trích thiếu (thừa) năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu (thừa) năm trước,363.780.853,(298.608.777),363780853.0,-298608777.0
Phân bổ lợi thế thương mại phát sinh tử hợp nhất kinh doanh,Các khoản điều chỉnh tăng (giảm) > Phân bổ lợi thế thương mại phát sinh tử hợp nhất kinh doanh,Phân bổ lợi thế thương mại phát sinh tử hợp nhất kinh doanh,1.136.749.614,-,1136749614.0,
Lỗ phát sinh trong năm của các công ty con,Các khoản điều chỉnh tăng (giảm) > Lỗ phát sinh trong năm của các công ty con,Lỗ phát sinh trong năm của các công ty con,5.348.761.607,9.166.327.299,5348761607.0,9166327299.0
"Thuế TNDN được miễn, giảm","Các khoản điều chỉnh tăng (giảm) > Thuế TNDN được miễn, giảm","Thuế TNDN được miễn, giảm",(28.138.737.931),(22.541.884.611),-28138737931.0,-22541884611.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh tăng (giảm) > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(2.066.677.799),-,-2066677799.0,
Khác,Các khoản điều chỉnh tăng (giảm) > Khác,Khác,(1.479.377.315),2.121.874.139,-1479377315.0,2121874139.0
Chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) > Chi phí thuế TNDN,Chi phí thuế TNDN,310.990.019.183,402.560.227.354,310990019183.0,402560227354.0
