row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,16.268.653.940.969,8.180.013.371.207,,,16268653940969.0,8180013371207.0
310,310,310,I. Nợ ngắn hạn,,13.427.903.865.258,6.757.387.367.397,,,13427903865258.0,6757387367397.0
311,311,311,1. Phải trả người bán ngắn hạn,17.1,3.482.818.939.548,1.620.489.926.985,,171.0,3482818939548.0,1620489926985.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17.2,417.642.163.076,152.344.207.252,,172.0,417642163076.0,152344207252.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,167.199.725.948,196.510.882.399,,18.0,167199725948.0,196510882399.0
314,314,314,4. Phải trả người lao động,,105.069.186.683,82.046.846.238,,,105069186683.0,82046846238.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,101.223.708.394,262.426.636.612,,19.0,101223708394.0,262426636612.0
319,319,319,6. Phải trả ngắn hạn khác,20,77.593.435.079,46.540.401.931,,20.0,77593435079.0,46540401931.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,21,9.015.062.474.063,4.366.172.782.781,,21.0,9015062474063.0,4366172782781.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,61.294.232.467,30.855.683.199,,,61294232467.0,30855683199.0
330,330,330,II. Nợ dài hạn,,2.840.750.075.711,1.422.626.003.810,,,2840750075711.0,1422626003810.0
338,338,338,1. Vay và nợ thuê tài chính dài hạn,21,2.835.803.760.461,1.418.572.001.810,,21.0,2835803760461.0,1418572001810.0
342,342,342,2. Dự phòng phải trả dài hạn,,4.946.315.250,4.054.002.000,,,4946315250.0,4054002000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.169.801.932.685,4.129.972.564.266,,,5169801932685.0,4129972564266.0
410,410,410,I. Vốn chủ sở hữu,22.1,5.169.801.932.685,4.129.972.564.266,,221.0,5169801932685.0,4129972564266.0
411,411,411,1. Vốn cổ phần,,3.499.966.830.000,1.965.398.290.000,,,3499966830000.0,1965398290000.0
411a,411a,411a,Cổ phiếu cổ đông có quyền biểu quyết,,3.499.966.830.000,1.965.398.290.000,,,3499966830000.0,1965398290000.0
412,412,412,2. Thặng dư vốn cổ phần,,151.583.183.521,551.571.933.521,,,151583183521.0,551571933521.0
420,420,420,3. Quỹ khác thuộc vốn chủ sở hữu,,34.535.741.195,6.784.575.670,,,34535741195.0,6784575670.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,1.446.534.555.355,1.602.771.684.847,,,1446534555355.0,1602771684847.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,114.870.643.184,98.578.241.748,,,114870643184.0,98578241748.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,1.331.663.912.171,1.504.193.443.099,,,1331663912171.0,1504193443099.0
429,429,429,5. Lợi ích cổ đông không kiểm soát,22.3,37.181.622.614,3.446.080.228,,223.0,37181622614.0,3446080228.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,21.438.455.873.654,12.309.985.935.473,,,21438455873654.0,12309985935473.0
