row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Công ty Cổ phầnVật tư Xây dựngHà Nội (*),Công ty Cổ phầnVật tư Xây dựngHà Nội (*),Công ty Cổ phầnVật tư Xây dựngHà Nội (*),4.000.000.000,(2.000.000.000),4.000.000.000,-,4000000000.0,-2000000000.0,4000000000.0,
Phải thu về chovay ngắn hạn từcác bên liên quan(Thuyết minh số32),Phải thu về chovay ngắn hạn từcác bên liên quan(Thuyết minh số32),Phải thu về chovay ngắn hạn từcác bên liên quan(Thuyết minh số32),355.000.000.000,-,2.000.000.000,-,355000000000.0,,2000000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,359.000.000.000,(2.000.000.000),6.000.000.000,-,359000000000.0,-2000000000.0,6000000000.0,
