row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Công ty Cổ phần Chế tạo Biến thể và Vật liệu Điền Hà Nội,Công ty Cổ phần Chế tạo Biến thể và Vật liệu Điền Hà Nội,Công ty Cổ phần Chế tạo Biến thể và Vật liệu Điền Hà Nội,5.763.936.875,1.725.103.815,-,-,5763936875.0,1725103815.0,,
Công ty Cổ phần Vật tư và Xây dựng Hà Nội,Công ty Cổ phần Vật tư và Xây dựng Hà Nội,Công ty Cổ phần Vật tư và Xây dựng Hà Nội,7.422.884.200,3.466.278.580,-,-,7422884200.0,3466278580.0,,
Công ty TNHH Một thành viên Điện lực Nghệ An,Công ty TNHH Một thành viên Điện lực Nghệ An,Công ty TNHH Một thành viên Điện lực Nghệ An,1.016.134.480,-,-,-,1016134480.0,,,
Các khoản khác,Các khoản khác,Các khoản khác,1.373.729.223,-,-,-,1373729223.0,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,15.576.684.778,5.191.382.395,-,-,15576684778.0,5191382395.0,,
