row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,203.210.061.587,19.030.934.004,203210061587.0,19030934004.0
Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,3.275.833.337,-,3275833337.0,
Trích lập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Trích lập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Trích lập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,3.080.722.641,14.721.860.307,3080722641.0,14721860307.0
Lỗ từ thanh lý khoản đầu tư,Lỗ từ thanh lý khoản đầu tư,Lỗ từ thanh lý khoản đầu tư,601.616.682,-,601616682.0,
Lỗ chênh lệch tỷ giả,Lỗ chênh lệch tỷ giả,Lỗ chênh lệch tỷ giả,104.438.820,684.561.102,104438820.0,684561102.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,492.472.729,318.373.329,492472729.0,318373329.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,210.765.145.796,34.755.728.742,210765145796.0,34755728742.0
