row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Địa chỉ trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty Cổ phầnĐiện cơ Hà Nội(""HECO"")","99,82%","99,82%","Lô J12, đường số 10,KCN Lê Minh Xuân,huyện Bình Chánh,Thành phố Hồ Chí Minh",Sản xuất và kinhdoanh sản phẩmngành điện,,0.9982,0.9982,,
2,2,2,Trường Cao đẳngCông nghệ Hà Nội,"51,35%","51,35%","Km12 – đường CầuDiễn, phường PhúcDiễn, quản Bắc Tử Liêm,Thành phố Hà Nội","Đào tạo, bồiđường cao đẳngvà dạy nghề",,0.5135000000000001,0.5135000000000001,,
