row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệlợi ích,Tỷ lệbiểu quyết,Địa chỉ trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệlợi ích,numeric__Tỷ lệbiểu quyết,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính
7,7,7,"Công ty Cổ phầnĐóng mới và Sửachữa Phương tiệnThủy Cần Thơ(""Đóng tàu CầnThơ"")",70%,70%,"Số 77B Trần Phú,Phương Cái Khế,Quận Ninh Kiều, CầnThor",Cung cấp các dịchvụ đồng tàu và c'accấu kiện nổi,,0.7,0.7,,
8,8,8,"Công ty Cổ phầnDịch vụ Xây dựng vàCơ khí Đường thủyMiền Nam(""SOWATMES"")",51%,51%,"Số 59 Phạm NgộcThạch, Quận 3,Thành phố Hồ ChíMinh",Xây dựng các côngtrình dân dụng,,0.51,0.51,,
