row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,16.297.725.156,-,-,-,16297725156.0,,,
"Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho",127.794.386,-,326.486.935,-,127794386.0,,326486935.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,16.425.519.542,-,326.486.935,-,16425519542.0,,326486935.0,
