row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên liệu, vật liệu, hàng hóa","Chi phí nguyên liệu, vật liệu, hàng hóa","Chi phí nguyên liệu, vật liệu, hàng hóa",2.138.218.288.625,1.102.107.044.938,2138218288625.0,1102107044938.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,32.138.312.169,60.542.618.134,32138312169.0,60542618134.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,20.038.794.757,31.053.806.242,20038794757.0,31053806242.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,16.104.995.826,30.103.657.362,16104995826.0,30103657362.0
Chi phí khác,Chi phí khác,Chi phí khác,9.568.602.031,19.650.868.509,9568602031.0,19650868509.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.216.068.993.408,1.243.457.995.185,2216068993408.0,1243457995185.0
