row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,2.129.854.248.141,577.680.018.838,2129854248141.0,577680018838.0
Giá vốn của dịch vụ cung cấp,Giá vốn của dịch vụ cung cấp,Giá vốn của dịch vụ cung cấp,34.298.486.355,35.929.098.624,34298486355.0,35929098624.0
Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,-,506.928.980.108,,506928980108.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.164.152.734.496,1.120.538.097.570,2164152734496.0,1120538097570.0
