row_label_raw,row_label_full,col_0,31/10/2018 > Giá trịVND,31/10/2018 > Dự phòngVND,01/01/2018 > Giá trịVND,01/01/2018 > Dự phòngVND,numeric__31/10/2018 > Giá trịVND,numeric__31/10/2018 > Dự phòngVND,numeric__01/01/2018 > Giá trịVND,numeric__01/01/2018 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
- Phải thu về cổ phần hóa,a) Ngắn hạn > - Phải thu về cổ phần hóa,- Phải thu về cổ phần hóa,1.546.109.154,-,200.000.000,-,1546109154.0,,200000000.0,
- Phải thu về tạm ứng (1),a) Ngắn hạn > - Phải thu về tạm ứng (1),- Phải thu về tạm ứng (1),208.599.274.267,-,190.491.980.803,-,208599274267.0,,190491980803.0,
- Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư vào Công ty Cổ Phần Bắt động sản Dapark,a) Ngắn hạn > - Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư vào Công ty Cổ Phần Bắt động sản Dapark,- Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư vào Công ty Cổ Phần Bắt động sản Dapark,6.600.000.000,-,6.600.000.000,(6.600.000.000),6600000000.0,,6600000000.0,-6600000000.0
- Phải thu Ông Huỳnh Văn Nghị,a) Ngắn hạn > - Phải thu Ông Huỳnh Văn Nghị,- Phải thu Ông Huỳnh Văn Nghị,1.200.000.000,-,1.200.000.000,-,1200000000.0,,1200000000.0,
- Lãi dự thu,a) Ngắn hạn > - Lãi dự thu,- Lãi dự thu,5.531.150.525,-,4.720.323.402,-,5531150525.0,,4720323402.0,
- Phải thu Công ty Cổ Phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,a) Ngắn hạn > - Phải thu Công ty Cổ Phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Phải thu Công ty Cổ Phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,-,-,408.026.584,-,,,408026584.0,
- Phải thu Công Ty Cổ Phần May mặc Bình Dương,a) Ngắn hạn > - Phải thu Công Ty Cổ Phần May mặc Bình Dương,- Phải thu Công Ty Cổ Phần May mặc Bình Dương,7.101.370,-,11.260.099.684,-,7101370.0,,11260099684.0,
- Phải thu Công Ty TNHH MTV Giấy Vĩnh Phú,a) Ngắn hạn > - Phải thu Công Ty TNHH MTV Giấy Vĩnh Phú,- Phải thu Công Ty TNHH MTV Giấy Vĩnh Phú,27.086.694.457,-,7.856.073.228,-,27086694457.0,,7856073228.0,
- Phải thu Công ty CP Đầu tư và Phát triển Tân Thành,a) Ngắn hạn > - Phải thu Công ty CP Đầu tư và Phát triển Tân Thành,- Phải thu Công ty CP Đầu tư và Phát triển Tân Thành,2.827.127.946,-,142.800.901.417,-,2827127946.0,,142800901417.0,
- Phải thu quỹ khen thưởng phúc lợi,a) Ngắn hạn > - Phải thu quỹ khen thưởng phúc lợi,- Phải thu quỹ khen thưởng phúc lợi,-,-,27.137.456.710,-,,,27137456710.0,
- Phải thu cổ tức và lợi nhuận được chia,a) Ngắn hạn > - Phải thu cổ tức và lợi nhuận được chia,- Phải thu cổ tức và lợi nhuận được chia,236.547.188.690,-,-,-,236547188690.0,,,
- Phải thu thuế TNCN,a) Ngắn hạn > - Phải thu thuế TNCN,- Phải thu thuế TNCN,116.790.846,-,,-,116790846.0,,,
- Phải thu khác,a) Ngắn hạn > - Phải thu khác,- Phải thu khác,578.675.070,-,900.672.164,-,578675070.0,,900672164.0,
,,,490.640.112.325,-,393.575.533.992,(6.600.000.000),490640112325.0,,393575533992.0,-6600000000.0
