row_label_raw,row_label_full,col_0,Từ 01/01/2018 đến31/10/2018,numeric__Từ 01/01/2018 đến31/10/2018
,,,VND,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",15.429.257.202,15429257202.0
Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,146.547.188.690,146547188690.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",387.456.169.915,387456169915.0
Lãi chênh lệch tỷ giá phát sinh trong kỳ,Lãi chênh lệch tỷ giá phát sinh trong kỳ,Lãi chênh lệch tỷ giá phát sinh trong kỳ,1.377,1377.0
,,,549.432.617.184,549432617184.0
