row_label_raw,row_label_full,col_0,Từ 01/01/2018 đến31/10/2018,numeric__Từ 01/01/2018 đến31/10/2018
,,,VND,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,51.619.064.697,51619064697.0
Lỗ do xác định lại các khoản đầu tư 100% vốn,Lỗ do xác định lại các khoản đầu tư 100% vốn,Lỗ do xác định lại các khoản đầu tư 100% vốn,127.328.124.195,127328124195.0
Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,2.959,2959.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,155.000,155000.0
,,,178.947.346.851,178947346851.0
