row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/10/2018 > VND,01/01/2018 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/10/2018 > VND,numeric__01/01/2018 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,1.494.093.793.851,1.032.284.001.295,,,1494093793851.0,1032284001295.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,150.325.610.663,294.759.555.451,,3.0,150325610663.0,294759555451.0
111,111,111,I. Tiền,,65.325.610.663,70.759.555.451,,,65325610663.0,70759555451.0
112,112,112,2. Các khoản tương đương tiền,,85.000.000.000,224.000.000.000,,,85000000000.0,224000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.167.125.723.630,570.144.663.978,,,1167125723630.0,570144663978.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,342.341.465.903,10.509.263.278,,5.0,342341465903.0,10509263278.0
132,132,132,2. Trà trước cho người bán ngắn hạn,06,57.863.976.383,63.402.867.941,,6.0,57863976383.0,63402867941.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,276.280.169.019,116.472.314.127,,7.0,276280169019.0,116472314127.0
136,136,136,4. Phải thu ngắn hạn khác,08,490.640.112.325,393.575.533.992,,8.0,490640112325.0,393575533992.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,-,(13.815.315.360),,,,-13815315360.0
140,140,140,IV. Hàng tồn kho,10,176.081.797.936,148.393.613.555,,10.0,176081797936.0,148393613555.0
141,141,141,1. Hàng tồn kho,,176.081.797.936,148.604.289.566,,,176081797936.0,148604289566.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,-,(210.676.011),,,,-210676011.0
150,150,150,V. Tài sản ngắn hạn khác,,560.661.622,18.986.168.311,,,560661622.0,18986168311.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,217.947.414,359.115.451,,12.0,217947414.0,359115451.0
152,152,152,2. Thuế GTGT được khấu trừ,,9.737.549,1.585.046.705,,,9737549.0,1585046705.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,332.976.659,17.042.006.155,,19.0,332976659.0,17042006155.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.747.910.469.113,3.009.489.308.936,,,3747910469113.0,3009489308936.0
210,210,210,I. Các khoản phải thu dài hạn,,331.483.052.298,322.891.557.600,,,331483052298.0,322891557600.0
215,215,215,1. Phải thu về cho vay dài hạn,07,9.896.049.652,9.896.049.652,,7.0,9896049652.0,9896049652.0
216,216,216,2. Phải thu dài hạn khác,08,321.587.002.646,312.995.507.948,,8.0,321587002646.0,312995507948.0
220,220,220,II. Tài sản cố định,,15.614.813.476,17.933.751.319,,,15614813476.0,17933751319.0
221,221,221,1. Tài sản cố định hữu hình,13,15.567.208.660,6.466.496.457,,13.0,15567208660.0,6466496457.0
222,222,222,- Nguyên giá,,40.280.681.197,39.047.467.623,,,40280681197.0,39047467623.0
223,223,223,- Giá trị hao mòn luỹ kế,,(24.713.472.537),(32.580.971.166),,,-24713472537.0,-32580971166.0
227,227,227,2. Tài sản cố định vô hình,14,47.604.816,11.467.254.862,,14.0,47604816.0,11467254862.0
228,228,228,- Nguyên giá,,202.309.007,16.438.789.284,,,202309007.0,16438789284.0
229,229,229,- Giá trị hao mòn luỹ kế,,(154.704.191),(4.971.534.422),,,-154704191.0,-4971534422.0
230,230,230,III. Bất động sản đầu tư,15,78.000.000.000,105.794.725.731,,15.0,78000000000.0,105794725731.0
231,231,231,- Nguyên giá,,78.000.000.000,106.230.719.733,,,78000000000.0,106230719733.0
232,232,232,- Giá trị hao mòn luỹ kế,,-,(435.994.002),,,,-435994002.0
240,240,240,IV. Tài sản dở dang dài hạn,,81.396.091.059,622.922.312.724,,,81396091059.0,622922312724.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,11,81.396.091.059,622.922.312.724,,11.0,81396091059.0,622922312724.0
250,250,250,V. Đầu tư tài chính dài hạn,04,3.045.235.218.019,1.935.416.140.715,,4.0,3045235218019.0,1935416140715.0
251,251,251,1. Đầu tư vào công ty con,,1.590.703.216.424,1.198.505.965.138,,,1590703216424.0,1198505965138.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,1.454.027.001.595,1.292.013.730.999,,,1454027001595.0,1292013730999.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,505.000.000,505.000.000,,,505000000.0,505000000.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,-,(555.608.555.422),,,,-555608555422.0
260,260,260,VI. Tài sản dài hạn khác,,196.181.294.261,4.530.820.847,,,196181294261.0,4530820847.0
261,261,261,1. Chi phí trả trước dài hạn,12,196.181.294.261,4.530.820.847,,12.0,196181294261.0,4530820847.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.242.004.262.964,4.041.773.310.231,,,5242004262964.0,4041773310231.0
