row_label_raw,row_label_full,col_0,Từ 01/01/2018 đến31/10/2018,numeric__Từ 01/01/2018 đến31/10/2018
,,,VND,
Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,
- Vốn góp đầu kỳ,Vốn đầu tư của chủ sở hữu > - Vốn góp đầu kỳ,- Vốn góp đầu kỳ,1.350.000.000.000,1350000000000.0
- Vốn góp tăng trong kỳ,Vốn đầu tư của chủ sở hữu > - Vốn góp tăng trong kỳ,- Vốn góp tăng trong kỳ,2.197.259.635.900,2197259635900.0
- Vốn góp giảm trong kỳ,Vốn đầu tư của chủ sở hữu > - Vốn góp giảm trong kỳ,- Vốn góp giảm trong kỳ,(547.259.635.900),-547259635900.0
- Vốn góp cuối kỳ,Vốn đầu tư của chủ sở hữu > - Vốn góp cuối kỳ,- Vốn góp cuối kỳ,3.000.000.000.000,3000000000000.0
