row_label_raw,row_label_full,31,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",953.607.192.984,"numeric__1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",numeric__953.607.192.984
33,33,33,3. Tiền thu từ đi vay,380.000.000.000,,380000000000.0
34,34,34,4. Tiền trả nợ gốc vay,(475.517.707.014),,-475517707014.0
36,36,36,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",(965.368.638.441),,-965368638441.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,(107.279.152.471),,-107279152471.0
50,50,50,Lưu chuyển tiền thuần trong kỳ,(144.449.379.025),,-144449379025.0
60,60,60,Tiền và tương đương tiền đầu kỳ,294.759.555.451,,294759555451.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,15.434.237,,15434237.0
70,70,70,Tiền và tương đương tiền cuối kỳ,03 150.325.610.663,,
