row_label_raw,row_label_full,Khoản mục biến động lớn,Giá trị triệu VND,numeric__Giá trị triệu VND
Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,3.416.500,3416500.0
Tăng lãi thuần từ hoạt động dịch vụ,Tăng lãi thuần từ hoạt động dịch vụ,Tăng lãi thuần từ hoạt động dịch vụ,624.527,624527.0
Tăng lãi thuần từ hoạt động kinh doanh ngoại hối,Tăng lãi thuần từ hoạt động kinh doanh ngoại hối,Tăng lãi thuần từ hoạt động kinh doanh ngoại hối,202.910,202910.0
"Tăng lãi thuần từ mua bán chứng khoán kinh doanh, chứng khoán đầu tư và đầu tư dài hạn","Tăng lãi thuần từ mua bán chứng khoán kinh doanh, chứng khoán đầu tư và đầu tư dài hạn","Tăng lãi thuần từ mua bán chứng khoán kinh doanh, chứng khoán đầu tư và đầu tư dài hạn",339.022,339022.0
Tăng lãi thuần từ hoạt động khác,Tăng lãi thuần từ hoạt động khác,Tăng lãi thuần từ hoạt động khác,582.319,582319.0
"Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần",(51.393),-51393.0
Tăng chi phí hoạt động,Tăng chi phí hoạt động,Tăng chi phí hoạt động,(989.904),-989904.0
Tăng chi phí dự phòng rủi ro tín dụng,Tăng chi phí dự phòng rủi ro tín dụng,Tăng chi phí dự phòng rủi ro tín dụng,(1.855.235),-1855235.0
,,,2.268.746,2268746.0
