row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018(trình bày lại),numeric__Năm 2019,numeric__Năm 2018(trình bày lại)
Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),7.822.773,6.112.714,7822773.0,6112714.0
Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi vàthưởng nhân viên (triệu đồng) (*),Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi vàthưởng nhân viên (triệu đồng) (*),Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi vàthưởng nhân viên (triệu đồng) (*),-,(379.632),,-379632.0
Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu (**),Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu (**),Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu (**),7.822.773,5.733.082,7822773.0,5733082.0
Số lượng bình quân gia quyền cổ phiếu phổ thông,Số lượng bình quân gia quyền cổ phiếu phổ thông,Số lượng bình quân gia quyền cổ phiếu phổ thông,2.175.319.557,2.372.732.280,2175319557.0,2372732280.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),3.596,2.416,3596.0,2416.0
