row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2019,Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2019,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2019,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Công nợ triệu đồng > Tại ngày 31 tháng 12 năm 2019,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2019,numeric__Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2019,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2019,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Công nợ triệu đồng > Tại ngày 31 tháng 12 năm 2019,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2019
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,9.796.836,24.322,(28.477),(4.155),9796836.0,24322.0,-28477.0,-4155.0
Giao dịch hoán đổi,Giao dịch hoán đổi,Giao dịch hoán đổi,93.588.278,21.456.145,(21.437.154),18.991,93588278.0,21456145.0,-21437154.0,18991.0
,,,103.385.114,21.480.467,(21.465.631),14.836,103385114.0,21480467.0,-21465631.0,14836.0
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2018 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,15.062.070,82.373,(67.166),15.207,15062070.0,82373.0,-67166.0,15207.0
Giao dịch hoán đổi,Tại ngày 31 tháng 12 năm 2018 > Giao dịch hoán đổi,Giao dịch hoán đổi,55.524.739,11.951.609,(11.972.450),(20.841),55524739.0,11951609.0,-11972450.0,-20841.0
,,,70.586.809,12.033.982,(12.039.616),(5.634),70586809.0,12033982.0,-12039616.0,-5634.0
