row_label_raw,row_label_full,col_0,31/12/2019,31/12/2019_1,31/12/2018,31/12/2018_1,numeric__31/12/2019,numeric__31/12/2019_1,numeric__31/12/2018,numeric__31/12/2018_1
,,,triệu đồng,%,triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,15.082.508,"6,03",9.061.436,"4,22",15082508.0,6.03,9061436.0,4.22
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,6.930.066,"2,77",8.093.086,"3,77",6930066.0,2.77,8093086.0,3.77
Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,389.523,"0,16",552.172,"0,26",389523.0,0.16,552172.0,0.26
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,45.978.538,"18,36",42.429.561,"19,76",45978538.0,18.36,42429561.0,19.76
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,5.935.532,"2,37",7.390.803,"3,44",5935532.0,2.37,7390803.0,3.44
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,61.087.645,"24,40",52.972.047,"24,67",61087645.0,24.4,52972047.0,24.67
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,7.063.750,"2,82",6.892.653,"3,21",7063750.0,2.82,6892653.0,3.21
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,195.772,"0,08",275.545,"0,13",195772.0,0.08,275545.0,0.13
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",101.303.787,"40,47",81.010.507,"37,73",101303787.0,40.47,81010507.0,37.73
"Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",40.151,"0,02",56.663,"0,03",40151.0,0.02,56663.0,0.03
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,120.944,"0,04",154.869,"0,07",120944.0,0.04,154869.0,0.07
Cho vay tại chi nhánh nước ngoài,Cho vay tại chi nhánh nước ngoài,Cho vay tại chi nhánh nước ngoài,3.513.008,"1,41",3.496.332,"1,63",3513008.0,1.41,3496332.0,1.63
Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,2.689.399,"1,07",2.300.284,"1,08",2689399.0,1.07,2300284.0,1.08
,,,250.330.623,"100,00",214.685.958,"100,00",250330623.0,100.0,214685958.0,100.0
