row_label_raw,row_label_full,col_0,31/12/2019triệu đồng,31/12/2018triệu đồng,numeric__31/12/2019triệu đồng,numeric__31/12/2018triệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,682.395,227.884,682395.0,227884.0
"Chứng khoán Chính phủ, chính quyền địa phương","Chứng khoán Chính phủ, chính quyền địa phương","Chứng khoán Chính phủ, chính quyền địa phương",104.409,-,104409.0,
Chứng khoán do các TCKT trong nước phát hành,Chứng khoán do các TCKT trong nước phát hành,Chứng khoán do các TCKT trong nước phát hành,577.986,227.884,577986.0,227884.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,514.492,456.151,514492.0,456151.0
Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,42.135,56.652,42135.0,56652.0
Chứng khoán Vốn do các TCKT khác trong nước phát hành,Chứng khoán Vốn do các TCKT khác trong nước phát hành,Chứng khoán Vốn do các TCKT khác trong nước phát hành,472.357,399.499,472357.0,399499.0
Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,(29.078),(106.363),-29078.0,-106363.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,-,-,,
Dự phòng chung,Dự phòng giảm giá > Dự phòng chung,Dự phòng chung,(29.078),(106.363),-29078.0,-106363.0
,,,1.167.809,577.672,1167809.0,577672.0
