row_label_raw,row_label_full,Các khoản thuế phải nộp Nhà nước (Thuyết minh số 25),31/12/2019 triệu đồng > 626.840,31/12/2018 triệu đồng > 546.670,numeric__31/12/2019 triệu đồng > 626.840,numeric__31/12/2018 triệu đồng > 546.670
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,358.758,179.069,358758.0,179069.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,1.172.821,400.260,1172821.0,400260.0
Dự phòng nghiệp vụ bảo hiểm,Dự phòng nghiệp vụ bảo hiểm,Dự phòng nghiệp vụ bảo hiểm,3.188.133,2.403.103,3188133.0,2403103.0
Phải trả về dịch vụ thanh toán,Phải trả về dịch vụ thanh toán,Phải trả về dịch vụ thanh toán,4.141.421,2.673.848,4141421.0,2673848.0
Phải trả liên quan đến dịch vụ liên kết với Viettel,Phải trả liên quan đến dịch vụ liên kết với Viettel,Phải trả liên quan đến dịch vụ liên kết với Viettel,2.036.682,915.811,2036682.0,915811.0
"Nhận ký quỹ, ký cược ngắn hạn đầu tư kinh doanh chứng khoán","Nhận ký quỹ, ký cược ngắn hạn đầu tư kinh doanh chứng khoán","Nhận ký quỹ, ký cược ngắn hạn đầu tư kinh doanh chứng khoán",1.505.724,918.106,1505724.0,918106.0
Phải trả và ứng trước người bán của công ty con,Phải trả và ứng trước người bán của công ty con,Phải trả và ứng trước người bán của công ty con,262.492,488.267,262492.0,488267.0
Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,1.964.671,927.072,1964671.0,927072.0
,,,15.257.542,9.142.397,15257542.0,9142397.0
