row_label_raw,row_label_full,Số dư đầu năm,Năm 2019 triệu đồng > 16.656,Năm 2018 triệu đồng > -,numeric__Năm 2019 triệu đồng > 16.656,numeric__Năm 2018 triệu đồng > -
Các khoản chênh lệch tạm thời tính thuế,Các khoản chênh lệch tạm thời tính thuế,Các khoản chênh lệch tạm thời tính thuế,(22.795),83.282,-22795.0,83282.0
Thuế suất tính thuế hoãn lại trong năm hiện hành,Thuế suất tính thuế hoãn lại trong năm hiện hành,Thuế suất tính thuế hoãn lại trong năm hiện hành,20%,20%,0.2,0.2
(Thu nhập)/chi phí thuế TNDN hoãn lại phát sinh trong năm,(Thu nhập)/chi phí thuế TNDN hoãn lại phát sinh trong năm,(Thu nhập)/chi phí thuế TNDN hoãn lại phát sinh trong năm,(4.559),16.656,-4559.0,16656.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,12.097,16.656,12097.0,16656.0
