row_label_raw,row_label_full,Tiền gửi tại Ngân hàng Nhà nước Việt Nam (i),31/12/2019triệu đồng > 13.582.665,31/12/2018triệu đồng > 9.656.880,numeric__31/12/2019triệu đồng > 13.582.665,numeric__31/12/2018triệu đồng > 9.656.880
- Bằng VND,- Bằng VND,- Bằng VND,11.835.562,9.218.330,11835562.0,9218330.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,1.747.103,438.550,1747103.0,438550.0
Tiền gửi tại Ngân hàng Nhà nước Lào (ii),Tiền gửi tại Ngân hàng Nhà nước Lào (ii),Tiền gửi tại Ngân hàng Nhà nước Lào (ii),231.067,292.892,231067.0,292892.0
Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),533.448,598.312,533448.0,598312.0
,,,14.347.180,10.548.084,14347180.0,10548084.0
