row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2016 VND,Tại ngày 31 tháng 12 năm > 2015 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2016 VND,numeric__Tại ngày 31 tháng 12 năm > 2015 VND
100,100,100,TÀI SẢN NGÁN HẠN,,30.288.729.450.391,18.133.289.908.529,,,30288729450391.0,18133289908529.0
110,110,110,Tiền và các khoản tương đương tiền,4,3.336.969.432.791,3.859.710.163.282,,4.0,3336969432791.0,3859710163282.0
111,111,111,Tiền,,808.215.895.293,805.375.183.664,,,808215895293.0,805375183664.0
112,112,112,Các khoản tương đương tiền,,2.528.753.537.498,3.054.334.979.618,,,2528753537498.0,3054334979618.0
120,120,120,Các khoản đầu tư tài chính ngắn hạn,,964.822.616.829,818.888.056.357,,,964822616829.0,818888056357.0
123,123,123,Đầu tư nằm giữ đến ngày đáo hạn,5(a),964.822.616.829,818.888.056.357,,,964822616829.0,818888056357.0
130,130,130,Các khoản phải thu ngắn hạn,,9.635.748.057.226,6.058.945.996.358,,,9635748057226.0,6058945996358.0
131,131,131,Phải thu ngắn hạn của khách hàng,6,333.223.529.420,420.931.792.461,,6.0,333223529420.0,420931792461.0
132,132,132,Trả trước cho người bán ngắn hạn,7,936.793.642.253,283.928.585.866,,7.0,936793642253.0,283928585866.0
135,135,135,Phải thu về cho vay ngắn hạn,8,3.313.658.593.511,1.267.616.016.535,,8.0,3313658593511.0,1267616016535.0
136,136,136,Phải thu ngắn hạn khác,9(a),5.065.734.101.184,4.092.329.912.657,,,5065734101184.0,4092329912657.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,10,(13.661.809.142),(5.860.311.161),,10.0,-13661809142.0,-5860311161.0
140,140,140,Hàng tồn kho,11(a),15.789.641.948.072,7.158.828.473.488,,,15789641948072.0,7158828473488.0
141,141,141,Hàng tồn kho,,15.795.037.614.256,7.201.718.027.433,,,15795037614256.0,7201718027433.0
149,149,149,Dự phòng giảm giá hàng tồn kho,,(5.395.666.184),(42.889.553.945),,,-5395666184.0,-42889553945.0
150,150,150,Tài sản ngắn hạn khác,,561.547.395.473,236.917.219.044,,,561547395473.0,236917219044.0
151,151,151,Chi phí trả trước ngắn hạn,12(a),51.738.280.747,62.376.783.190,,,51738280747.0,62376783190.0
152,152,152,Thuế GTGT được khấu trừ,20(b),381.804.313.170,80.608.375.548,,,381804313170.0,80608375548.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,20(a),128.004.801.556,93.932.060.306,,,128004801556.0,93932060306.0
