row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
iii) Cho vay,iii) Cho vay,iii) Cho vay,iii) Cho vay,iii) Cho vay,,
Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSải Gòn,iii) Cho vay > Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSải Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSải Gòn,43.420.000.000,1.560.000.000,43420000000.0,1560000000.0
Công ty Cổ phần Bất động sản BNP Global,iii) Cho vay > Công ty Cổ phần Bất động sản BNP Global,Công ty Cổ phần Bất động sản BNP Global,-,538.150.000.000,,538150000000.0
Công ty Cổ phần Đầu tư Dịch vụ Tư vấn Trúc Vân(tên cũ: Công ty Cổ phần Đầu tư No Va) (**),iii) Cho vay > Công ty Cổ phần Đầu tư Dịch vụ Tư vấn Trúc Vân(tên cũ: Công ty Cổ phần Đầu tư No Va) (**),Công ty Cổ phần Đầu tư Dịch vụ Tư vấn Trúc Vân(tên cũ: Công ty Cổ phần Đầu tư No Va) (**),-,250.445.000.000,,250445000000.0
Công ty Cổ phần Nova Bắc Nam 79 (**),iii) Cho vay > Công ty Cổ phần Nova Bắc Nam 79 (**),Công ty Cổ phần Nova Bắc Nam 79 (**),-,172.800.000.000,,172800000000.0
Công ty Cổ phần Ngôi nhà Mega (*),iii) Cho vay > Công ty Cổ phần Ngôi nhà Mega (*),Công ty Cổ phần Ngôi nhà Mega (*),-,4.600.000.000,,4600000000.0
Ông Bùi Cao Nhật Quân,iii) Cho vay > Ông Bùi Cao Nhật Quân,Ông Bùi Cao Nhật Quân,-,66.550.555.278,,66550555278.0
Ông Nguyễn Hiếu Liêm,iii) Cho vay > Ông Nguyễn Hiếu Liêm,Ông Nguyễn Hiếu Liêm,-,30.000.000.000,,30000000000.0
,,,43.420.000.000,1.064.105.555.278,43420000000.0,1064105555278.0
iv) Thanh toán tiền vay,iv) Thanh toán tiền vay,iv) Thanh toán tiền vay,iv) Thanh toán tiền vay,iv) Thanh toán tiền vay,,
Ông Bùi Thành Nhơn,iv) Thanh toán tiền vay > Ông Bùi Thành Nhơn,Ông Bùi Thành Nhơn,16.550.000.000,6.700.000.000,16550000000.0,6700000000.0
Ông Bùi Cao Nhật Quân,iv) Thanh toán tiền vay > Ông Bùi Cao Nhật Quân,Ông Bùi Cao Nhật Quân,14.581.000.000,5.834.000.000,14581000000.0,5834000000.0
Ông Bùi Phan Phú Lộc,iv) Thanh toán tiền vay > Ông Bùi Phan Phú Lộc,Ông Bùi Phan Phú Lộc,11.020.000.000,3.660.000.000,11020000000.0,3660000000.0
Bà Cao Thị Ngọc Sương,iv) Thanh toán tiền vay > Bà Cao Thị Ngọc Sương,Bà Cao Thị Ngọc Sương,9.000.000.000,3.000.000.000,9000000000.0,3000000000.0
,,,51.151.000.000,19.194.000.000,51151000000.0,19194000000.0
v) Chi hợp tác đầu tư,v) Chi hợp tác đầu tư,v) Chi hợp tác đầu tư,v) Chi hợp tác đầu tư,v) Chi hợp tác đầu tư,,
Công ty Cổ phần Phát triển Quốc tế Thế kỷ 21 (*),v) Chi hợp tác đầu tư > Công ty Cổ phần Phát triển Quốc tế Thế kỷ 21 (*),Công ty Cổ phần Phát triển Quốc tế Thế kỷ 21 (*),-,160.000.000.000,,160000000000.0
Công ty TNHH Một Thành viên Phát triển NhàBến Thành,v) Chi hợp tác đầu tư > Công ty TNHH Một Thành viên Phát triển NhàBến Thành,Công ty TNHH Một Thành viên Phát triển NhàBến Thành,-,40.660.000.000,,40660000000.0
Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,v) Chi hợp tác đầu tư > Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,-,5.950.239.160,,5950239160.0
,,,-,206.610.239.160,,206610239160.0
vi) Chi tiền đặt cọc,vi) Chi tiền đặt cọc,vi) Chi tiền đặt cọc,vi) Chi tiền đặt cọc,vi) Chi tiền đặt cọc,,
Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,vi) Chi tiền đặt cọc > Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,5.000.000.000,-,5000000000.0,
Ông Bùi Cao Nhật Quân,vi) Chi tiền đặt cọc > Ông Bùi Cao Nhật Quân,Ông Bùi Cao Nhật Quân,57.436.400.000,-,57436400000.0,
,,,62.436.400.000,-,62436400000.0,
vii) Thu hồi tiền đặt cọc,vii) Thu hồi tiền đặt cọc,vii) Thu hồi tiền đặt cọc,vii) Thu hồi tiền đặt cọc,vii) Thu hồi tiền đặt cọc,,
Ông Bùi Cao Nhật Quân,vii) Thu hồi tiền đặt cọc > Ông Bùi Cao Nhật Quân,Ông Bùi Cao Nhật Quân,57.436.400.000,-,57436400000.0,
