row_label_raw,row_label_full,col_0,col_1,2016VND,2015VND,numeric__col_1,numeric__2016VND,numeric__2015VND
vii),vii),vii),Chi phí phải trả ngắn hạn (Thuyết minh 22),,,,,
vii),vii) > vii),vii),Công ty Cổ phần Nova Đông Hải,476.902.153,31.927.778,,476902153.0,31927778.0
vii),vii) > vii),vii),Công ty TNHH Một thành viên Phát triển Nhà Bến Thành,101.556.700,-,,101556700.0,
vii),vii) > vii),vii),Ông Bùi Thành Nhơn,-,15.239.792,,,15239792.0
vii),vii) > vii),vii),Ông Bùi Cao Nhật Quân,-,156.644.493,,,156644493.0
vii),vii) > vii),vii),Bà Cao Thị Ngọc Sương,-,8.287.500,,,8287500.0
vii),vii) > vii),vii),Ông Bùi Phan Phú Lộc,-,10.147.583,,,10147583.0
vii),vii) > vii),vii),,578.458.853,222.247.146,,578458853.0,222247146.0
viii),viii),viii),Các khoản phải trả dài hạn khác(Thuyết minh 23(b)),,,,,
viii),viii) > viii),viii),Công ty Cổ phần Phát triển Quốc tế Thế kỷ 21 (*),-,1.332.959.320.000,,,1332959320000.0
viii),viii) > viii),viii),Công ty TNHH Sài Gòn Gòn,279.210.000.000,-,,279210000000.0,
viii),viii) > viii),viii),,279.210.000.000,1.332.959.320.000,,279210000000.0,1332959320000.0
ix),ix),ix),Vay ngắn hạn (Thuyết minh 24(a)),,,,,
ix),ix) > ix),ix),Công ty Cổ phần Nova Đông Hải,9.465.000.000,9.940.000.000,,9465000000.0,9940000000.0
x),x),x),Vay dài hạn (Thuyết minh 24(b)),,,,,
x),x) > x),x),Ông Bùi Thành Nhơn,-,16.550.000.000,,,16550000000.0
x),x) > x),x),Ông Bùi Cao Nhật Quân,-,14.581.000.000,,,14581000000.0
x),x) > x),x),Bà Cao Thị Ngọc Sương,-,9.000.000.000,,,9000000000.0
x),x) > x),x),Ông Bùi Phan Phú Lộc,-,11.020.000.000,,,11020000000.0
x),x) > x),x),,-,51.151.000.000,,,51151000000.0
