row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2016 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2015 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2016 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2015 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,7.369.463.145.396,6.692.627.652.016,,,7369463145396.0,6692627652016.0
02,02,02,Các khoản giảm trừ doanh thu,,(10.282.224.581),(19.192.626.026),,,-10282224581.0,-19192626026.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,30,7.359.180.920.815,6.673.435.025.990,,30.0,7359180920815.0,6673435025990.0
11,11,11,Giá vốn hàng bán,31,(5.776.101.411.561),(5.333.572.153.182),,31.0,-5776101411561.0,-5333572153182.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.583.079.509.254,1.339.862.872.808,,,1583079509254.0,1339862872808.0
21,21,21,Doanh thu hoạt động tài chính,32,2.523.042.548.253,334.610.510.102,,32.0,2523042548253.0,334610510102.0
22,22,22,Chi phí tài chính,33,(1.115.230.030.171),(440.474.549.151),,33.0,-1115230030171.0,-440474549151.0
23,23,23,- Trong đó: Chi phí lãi vay,33,(863.073.263.518),(351.425.428.041),,33.0,-863073263518.0,-351425428041.0
24,24,24,Phần lãi trong công ty liên kết,,498.537.487,992.746.135,,,498537487.0,992746135.0
25,25,25,Chi phí bán hàng,34,(165.484.975.281),(238.914.350.343),,34.0,-165484975281.0,-238914350343.0
26,26,26,Chi phí quản lý doanh nghiệp,35,(641.600.989.722),(359.824.463.054),,35.0,-641600989722.0,-359824463054.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,2.184.304.599.820,636.252.766.497,,,2184304599820.0,636252766497.0
31,31,31,Thu nhập khác,36,44.524.814.573,32.757.004.998,,36.0,44524814573.0,32757004998.0
32,32,32,Chi phí khác,37,(39.125.801.538),(60.896.807.714),,37.0,-39125801538.0,-60896807714.0
40,40,40,Lợi nhuận/(lỗ) khác,,5.399.013.035,(28.139.802.716),,,5399013035.0,-28139802716.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,2.189.703.612.855,608.112.963.781,,,2189703612855.0,608112963781.0
51,51,51,Chi phí thuế TNDN hiện hành,38(b),(327.371.479.437),(204.312.351.202),,,-327371479437.0,-204312351202.0
52,52,52,Chi phí thuế TNDN hoãn lại,38(a),(202.982.820.440),37.959.337.948,,,-202982820440.0,37959337948.0
60,60,60,Lợi nhuận sau thuế TNDN,,1.659.349.312.978,441.759.950.527,,,1659349312978.0,441759950527.0
,,,Phân bổ cho:,,,,,,,
61,61,61,Lợi nhuận sau thuế của Công ty mẹ,,1.665.077.557.360,415.422.664.012,,,1665077557360.0,415422664012.0
62,62,62,(Lỗ)/lợi nhuận sau thuế của các cổ đông không kiểm soát,,(5.728.244.382),26.337.286.515,,,-5728244382.0,26337286515.0
70,70,70,Lãi cơ bản trên cổ phiếu,28(a),3.396,1.374,,,3396.0,1374.0
71,71,71,Lãi suy giảm trên cổ phiếu,28(b),3.059,1.168,,,3059.0,1168.0
