row_label_raw,row_label_full,Bên thứ ba,666.184.072.854,826.356.732.600,numeric__666.184.072.854,numeric__826.356.732.600
Bên liên quan (Thuyết minh 41(b)),Bên liên quan (Thuyết minh 41(b)),Bên liên quan (Thuyết minh 41(b)),578.458.853,222.247.146,578458853.0,222247146.0
,,,666.762.531.707,826.578.979.746,666762531707.0,826578979746.0
