row_label_raw,row_label_full,col_0,col_1,2016VND,2015VND,numeric__col_1,numeric__2016VND,numeric__2015VND
viii),viii),viii),Chi tạm ứng,,,,,
viii),viii) > viii),viii),Ông Bùi Thành Nhơn,29.062.157,267.492.788.594,,29062157.0,267492788594.0
viii),viii) > viii),viii),Ông Bùi Cao Nhật Quân,10.444.530,627.067.955,,10444530.0,627067955.0
viii),viii) > viii),viii),,39.506.687,268.119.856.549,,39506687.0,268119856549.0
ix),ix),ix),Thu hoàn tạm ứng,,,,,
ix),ix) > ix),ix),Ông Bùi Thành Nhơn,928.394.256,281.840.505.604,,928394256.0,281840505604.0
ix),ix) > ix),ix),Ông Bùi Cao Nhật Quân,744.299.660,190.445.447,,744299660.0,190445447.0
ix),ix) > ix),ix),,1.672.693.916,282.030.951.051,,1672693916.0,282030951051.0
x),x),x),Các khoản chỉ cho các nhân sự quản lý chủ chốt,,,,,
x),x) > x),x),Lương và các quyền lợi gộp khác,25.579.078.297,8.622.219.185,,25579078297.0,8622219185.0
