row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2016 VND,Tại ngày 31 tháng 12 năm > 2015 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2016 VND,numeric__Tại ngày 31 tháng 12 năm > 2015 VND
300,300,300,NỘ PHẢI TRÀ,,26.480.185.576.926,20.475.199.219.625,,,26480185576926.0,20475199219625.0
310,310,310,Nợ ngắn hạn,,15.011.223.881.816,13.354.623.721.533,,,15011223881816.0,13354623721533.0
311,311,311,Phải trả người bán ngắn hạn,18,1.505.728.428.659,822.690.590.358,,18.0,1505728428659.0,822690590358.0
312,312,312,Người mua trả tiền trước ngắn hạn,19,5.954.806.119.381,8.146.870.114.590,,19.0,5954806119381.0,8146870114590.0
313,313,313,Thuế và các khoản phải nộp ngân sách Nhà nước,20(b),122.954.010.058,193.390.774.652,,,122954010058.0,193390774652.0
314,314,314,Phải trả người lao động,21,172.542.007.199,92.448.123.775,,21.0,172542007199.0,92448123775.0
315,315,315,Chi phí phải trả ngắn hạn,22,666.762.531.707,826.578.979.746,,22.0,666762531707.0,826578979746.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,,2.201.411.807,2.300.539.353,,,2201411807.0,2300539353.0
319,319,319,Phải trả ngắn hạn khác,23(a),983.763.264.057,738.841.288.807,,,983763264057.0,738841288807.0
320,320,320,Vay và nợ thuê tài chính ngắn hạn,24(a),5.595.769.743.653,2.513.142.521.645,,,5595769743653.0,2513142521645.0
321,321,321,Dự phòng phải trả ngắn hạn,,-,11.664.423.312,,,,11664423312.0
322,322,322,"Quỹ khen thưởng, phúc lợi",,6.696.365.295,6.696.365.295,,,6696365295.0,6696365295.0
330,330,330,Nợ dài hạn,,11.468.961.695.110,7.120.575.498.092,,,11468961695110.0,7120575498092.0
336,336,336,Doanh thu chưa thực hiện dài hạn,,35.480.545.489,72.396.304.425,,,35480545489.0,72396304425.0
337,337,337,Phải trả dài hạn khác,23(b),2.048.219.507.098,1.475.711.799.129,,,2048219507098.0,1475711799129.0
338,338,338,Vay và nợ thuê tài chính dài hạn,24(b),7.907.493.558.081,5.480.587.851.378,,,7907493558081.0,5480587851378.0
341,341,341,Thuế thu nhập hoãn lại phải trả,38(a),1.477.768.084.442,91.879.543.160,,,1477768084442.0,91879543160.0
400,400,400,VỐN CHỦ SỞ HỮU,,10.046.890.137.071,6.095.209.415.418,,,10046890137071.0,6095209415418.0
410,410,410,Vốn chủ sở hữu,,10.046.890.137.071,6.095.209.415.418,,,10046890137071.0,6095209415418.0
411,411,411,Vốn góp của chủ sở hữu,"25, 26",5.961.992.340.000,3.682.957.610.000,,,5961992340000.0,3682957610000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,5.893.692.340.000,3.504.657.610.000,,,5893692340000.0,3504657610000.0
411b,411b,411b,- Cổ phiếu ưu đãi,,68.300.000.000,178.300.000.000,,,68300000000.0,178300000000.0
412,412,412,Thặng dư vốn cổ phần,26,2.174.026.445.400,882.598.605.400,,26.0,2174026445400.0,882598605400.0
421,421,421,Lợi nhuận sau thuế chưa phân phối,26,952.449.830.514,550.370.777.697,,26.0,952449830514.0,550370777697.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,496.880.777.697,134.948.113.685,,,496880777697.0,134948113685.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,455.569.052.817,415.422.664.012,,,455569052817.0,415422664012.0
429,429,429,Lợi ích cổ đông không kiểm soát,27,958.421.521.157,979.282.422.321,,27.0,958421521157.0,979282422321.0
440,440,440,TỔNG NGUỒN VỐN,,36.527.075.713.997,26.570.408.635.043,,,36527075713997.0,26570408635043.0
