row_label_raw,row_label_full,col_0,col_1,2016VND,2015VND,numeric__col_1,numeric__2016VND,numeric__2015VND
iii),iii),iii),Các khoản phải thu cho vay ngắn hạn(Thuyết minh 8),,,,,
iii),iii) > iii),iii),Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,43.420.000.000,1.560.000.000,,43420000000.0,1560000000.0
iii),iii) > iii),iii),Công ty Cổ phần Bất động sản Hạnh Phúc,-,324.821.000.000,,,324821000000.0
iii),iii) > iii),iii),Công ty Cổ phần Ngôi nhà Mega (*),-,4.600.000.000,,,4600000000.0
iii),iii) > iii),iii),Công ty Cổ phần Nova Bắc Nam 79 (**),-,87.620.000.000,,,87620000000.0
iii),iii) > iii),iii),,43.420.000.000,418.601.000.000,,43420000000.0,418601000000.0
iv),iv),iv),Các khoản phải thu ngắn hạn khác(Thuyết minh 9(a)),,,,,
iv),iv) > iv),iv),Công ty Cổ phần Phát triển Quốc tế Thế kỳ 21 (*),-,2.405.380.000.000,,,2405380000000.0
iv),iv) > iv),iv),Công ty TNHH Sài Gòn Gôn,300.000.000.000,-,,300000000000.0,
iv),iv) > iv),iv),Công ty TNHH Một Thành viên Phát triển Nhà Bến Thành,41.330.603.446,42.457.801.723,,41330603446.0,42457801723.0
iv),iv) > iv),iv),Công ty Cổ phần Điện tử và Dịch vụ Công Nghiệp Sài Gòn,19.354.461.970,15.721.397.797,,19354461970.0,15721397797.0
iv),iv) > iv),iv),Ông Bùi Thành Nhơn,-,899.332.099,,,899332099.0
iv),iv) > iv),iv),Ông Bùi Cao Nhật Quân,-,733.855.130,,,733855130.0
iv),iv) > iv),iv),,360.685.065.416,2.465.192.386.749,,360685065416.0,2465192386749.0
v),v),v),Phải thu dài hạn khác (Thuyết minh 9(b)),,,,,
v),v) > v),v),Công ty Cổ phần Him Lam,405.000.000.000,405.000.000.000,,405000000000.0,405000000000.0
v),v) > v),v),Công ty TNHH Một thành viên Phát triển Nhà Bến Thành,1.398.776.000,1.398.776.000,,1398776000.0,1398776000.0
v),v) > v),v),,406.398.776.000,406.398.776.000,,406398776000.0,406398776000.0
vi),vi),vi),Phải trả người bán ngắn hạn (Thuyết minh 18),,,,,
vi),vi) > vi),vi),Công ty Cổ phần Đầu tư Dịch vụ Tư vấn Trúc Vân(tên cũ: Công ty Cổ phần Đầu tư No Va),-,622.600.000,,,622600000.0
vi),vi) > vi),vi),Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,-,407.198.000,,,407198000.0
vi),vi) > vi),vi),Công ty TNHH Một thành viên Phát triển Nhà Bến Thành,-,131.161.195,,,131161195.0
vi),vi) > vi),vi),,-,1.160.959.195,,,1160959195.0
