row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,390.391.360.669,481.240.961.302,390391360669.0,481240961302.0
Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,356.914.777.212,372.661.356.819,356914777212.0,372661356819.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",17.836.888.633,88.661.307.709,17836888633.0,88661307709.0
Chi phí thiết kế cửa hàng,Chi phí thiết kế cửa hàng,Chi phí thiết kế cửa hàng,1.845.561.507,973.028.523,1845561507.0,973028523.0
Khác,Khác,Khác,13.794.133.317,18.945.268.251,13794133317.0,18945268251.0
Dài hạn,Dài hạn,Dài hạn,68.471.833.530,105.411.103.799,68471833530.0,105411103799.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",19.808.945.243,24.251.943.425,19808945243.0,24251943425.0
Chi phí thu xếp khoản vay,Chi phí thu xếp khoản vay,Chi phí thu xếp khoản vay,14.267.326.363,35.668.315.920,14267326363.0,35668315920.0
Chi phí thiết kế cửa hàng,Chi phí thiết kế cửa hàng,Chi phí thiết kế cửa hàng,12.510.473.848,19.790.796.692,12510473848.0,19790796692.0
Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,7.677.687.318,25.435.825.253,7677687318.0,25435825253.0
Khác,Khác,Khác,14.207.400.758,264.222.509,14207400758.0,264222509.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,458.863.194.199,586.652.065.101,458863194199.0,586652065101.0
