row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thường nhân viên,Thường nhân viên,Thường nhân viên,2.173.298.807.699,671.620.270.474,2173298807699.0,671620270474.0
Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,284.490.571.133,125.992.757.960,284490571133.0,125992757960.0
Chi phí đảm bảo tỷ giá,Chi phí đảm bảo tỷ giá,Chi phí đảm bảo tỷ giá,251.015.319.915,87.461.604.847,251015319915.0,87461604847.0
Chi phí tiếp thị quảng cáo,Chi phí tiếp thị quảng cáo,Chi phí tiếp thị quảng cáo,226.847.874.329,106.488.464.350,226847874329.0,106488464350.0
Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,118.426.634.122,77.444.151.629,118426634122.0,77444151629.0
Chi phí tiện ích,Chi phí tiện ích,Chi phí tiện ích,104.252.519.589,110.411.687.903,104252519589.0,110411687903.0
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,73.936.680.052,78.222.091.038,73936680052.0,78222091038.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,43.072.169.910,52.912.399.636,43072169910.0,52912399636.0
Chi phí sửa chữa bảo hành,Chi phí sửa chữa bảo hành,Chi phí sửa chữa bảo hành,20.313.706.363,9.939.477.125,20313706363.0,9939477125.0
Khác,Khác,Khác,61.914.691.024,52.315.360.852,61914691024.0,52315360852.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.357.568.974.136,1.372.808.265.814,3357568974136.0,1372808265814.0
