row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Điện thoại di động,Điện thoại di động,Điện thoại di động,6.308.558.850.359,5.623.974.610.449,6308558850359.0,5623974610449.0
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,5.672.524.777.932,5.837.534.461.444,5672524777932.0,5837534461444.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,3.057.900.016.918,3.768.876.615.980,3057900016918.0,3768876615980.0
"Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng",2.677.406.135.781,2.412.679.172.808,2677406135781.0,2412679172808.0
Hóa mỹ phẩm,Hóa mỹ phẩm,Hóa mỹ phẩm,1.568.948.685.864,1.730.775.672.317,1568948685864.0,1730775672317.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,1.394.857.344.900,952.381.256.823,1394857344900.0,952381256823.0
Phụ kiện,Phụ kiện,Phụ kiện,1.135.937.046.238,752.359.819.674,1135937046238.0,752359819674.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,246.873.698.461,141.086.706.363,246873698461.0,141086706363.0
"Đồng hồ, mắt kính","Đồng hồ, mắt kính","Đồng hồ, mắt kính",183.440.081.019,230.045.847.634,183440081019.0,230045847634.0
Vật tư lắp đặt,Vật tư lắp đặt,Vật tư lắp đặt,131.809.543.729,230.759.650.233,131809543729.0,230759650233.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,289.517.831.442,348.210.709.371,289517831442.0,348210709371.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,22.667.774.012.643,22.028.684.523.096,22667774012643.0,22028684523096.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(423.097.685.938),(204.448.896.920),-423097685938.0,-204448896920.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,22.244.676.326.705,21.824.235.626.176,22244676326705.0,21824235626176.0
