row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,4.825.763.013.078,689.692.367.896,,,4825763013078.0,689692367896.0
02,02,02,Khấu hao và hao mòn tài sản cố định (bao gồm phân bổ lợi thế thương mại),"14, 15, 17",2.913.419.081.483,3.351.314.267.883,,,2913419081483.0,3351314267883.0
03,03,03,Dự phòng (hoàn nhập các khoản dự phòng),,220.952.651.591,(165.930.068.132),,,220952651591.0,-165930068132.0
04,04,04,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,25.689.580.954,83.631.272.202,,,25689580954.0,83631272202.0
05,05,05,Lãi từ hoạt động đầu tư,,(1.729.164.103.487),(1.509.203.341.265),,,-1729164103487.0,-1509203341265.0
06,06,06,Chỉ phí lãi vay,27,1.137.236.129.748,1.447.718.354.797,,27.0,1137236129748.0,1447718354797.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,7.393.896.353.367,3.897.222.853.381,,,7393896353367.0,3897222853381.0
09,09,09,Giảm các khoản phải thu,,151.205.190.961,672.440.536.688,,,151205190961.0,672440536688.0
10,10,10,(Tăng) giảm hàng tồn kho,,(636.927.914.305),4.169.031.757.473,,,-636927914305.0,4169031757473.0
11,11,11,Tăng (giảm) các khoản phải trả,,3.581.806.724.649,(3.136.706.601.092),,,3581806724649.0,-3136706601092.0
12,12,12,Giảm chỉ phí trả trước,,127.788.870.902,130.000.103.455,,,127788870902.0,130000103455.0
14,14,14,Tiền lãi vay đã trả,,(1.141.521.540.734),(1.435.731.870.616),,,-1141521540734.0,-1435731870616.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,19,(958.914.978.098),(860.429.603.219),,19.0,-958914978098.0,-860429603219.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,8.517.332.706.742,3.435.827.176.070,,,8517332706742.0,3435827176070.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chỉ để mua sắm, xây dựng tài sản cố định (""TSCĐ"")",,(303.747.827.395),(523.383.330.794),,,-303747827395.0,-523383330794.0
22,22,22,và các tài sản dài hạn khác,,54.661.690.191,31.276.790.650,,,54661690191.0,31276790650.0
23,23,23,Tiền chi cho vay và tiền gửi ngân hàng có kỳ hạn,,(52.159.250.994.595),(34.151.374.180.637),,,-52159250994595.0,-34151374180637.0
24,24,24,Thu hồi tiền gửi ngân hàng có kỳ hạn,,38.289.265.386.964,22.805.115.462.454,,,38289265386964.0,22805115462454.0
25,25,25,Tiền chỉ đầu tư góp vốn vào đơn vị khác,,-,(105.597.412.729),,,,-105597412729.0
27,27,27,"Tiền thu lãi từ tiền gửi, cho vay",,2.377.309.655.485,1.114.378.023.007,,,2377309655485.0,1114378023007.0
28,28,28,Tiền chỉ lợi ích cổ đông không kiểm soát,,(1.523.581.068),(1.710.048.893),,,-1523581068.0,-1710048893.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(11.743.285.670.418),(10.831.294.696.942),,,-11743285670418.0,-10831294696942.0
