row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,514.809.574.548,186.989.238.027,514809574548.0,186989238027.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,18.556.179.995,267.559.932.834,18556179995.0,267559932834.0
- Trích dự phòng nợ phải thu khó đòi,- Trích dự phòng nợ phải thu khó đòi,- Trích dự phòng nợ phải thu khó đòi,-,235.989.331.617,,235989331617.0
"- Tiền phạt chậm nộp, phạt hành chính về thuế","- Tiền phạt chậm nộp, phạt hành chính về thuế","- Tiền phạt chậm nộp, phạt hành chính về thuế",4.037.061.655,-,4037061655.0,
"- Chi phí không hợp lý, hợp lệ khác","- Chi phí không hợp lý, hợp lệ khác","- Chi phí không hợp lý, hợp lệ khác",14.519.118.340,31.570.601.217,14519118340.0,31570601217.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,156.905.218.399,142.810.237.876,156905218399.0,142810237876.0
"- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",21.387.270.000,21.405.036.000,21387270000.0,21405036000.0
- Hoàn nhập dự phòng nợ phải thu khó đòi,- Hoàn nhập dự phòng nợ phải thu khó đòi,- Hoàn nhập dự phòng nợ phải thu khó đòi,135.517.948.399,-,135517948399.0,
- Hoàn nhập dự phòng đầu tư tài chính,- Hoàn nhập dự phòng đầu tư tài chính,- Hoàn nhập dự phòng đầu tư tài chính,-,111.639.209.692,,111639209692.0
- Lãi do đánh giá chênh lệch tỷ giá cuối năm của tiền và nợ phải thu,- Lãi do đánh giá chênh lệch tỷ giá cuối năm của tiền và nợ phải thu,- Lãi do đánh giá chênh lệch tỷ giá cuối năm của tiền và nợ phải thu,-,9.765.992.184,,9765992184.0
Tổng thu nhập chịu thuế trong năm,Tổng thu nhập chịu thuế trong năm,Tổng thu nhập chịu thuế trong năm,376.460.536.144,311.738.932.985,376460536144.0,311738932985.0
Lỗ các năm trước được chuyển,Lỗ các năm trước được chuyển,Lỗ các năm trước được chuyển,(376.460.536.144),(311.738.932.985),-376460536144.0,-311738932985.0
Tổng thu nhập tính thuế trong năm,Tổng thu nhập tính thuế trong năm,Tổng thu nhập tính thuế trong năm,-,-,,
Thuế suất,Tổng thu nhập tính thuế trong năm > Thuế suất,Thuế suất,20%,20%,0.2,0.2
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,-,-,,
