row_label_raw,row_label_full,Ông Bùi Pháp,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Nguyễn Tường Cọt,Ông Nguyễn Tường Cọt,Ông Nguyễn Tường Cọt,Thành viên,,,
Ông Nguyễn Tiến Dũng,Ông Nguyễn Tiến Dũng,Ông Nguyễn Tiến Dũng,Thành viên,,,
Ông Paul Anthony Murphy,Ông Paul Anthony Murphy,Ông Paul Anthony Murphy,Thành viên,Miễn nhiệm ngày 30/05/2025,,
Ông Võ Sỹ Việt,Ông Võ Sỹ Việt,Ông Võ Sỹ Việt,Thành viên,Bổ nhiệm ngày 30/05/2025,,
Ông Võ Mộng Hùng,Ông Võ Mộng Hùng,Ông Võ Mộng Hùng,Thành viên,,,
