row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
"Công ty trả tiền vay, mượn","Công ty trả tiền vay, mượn","Công ty trả tiền vay, mượn",-,25.535.156.682,,25535156682.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,-,25.390.034.377,,25390034377.0
- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,-,145.122.305,,145122305.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,3.082.485.013,2.117.559.991,3082485013.0,2117559991.0
- Công ty CP BOT và BT Đức Long Gia Lai,- Công ty CP BOT và BT Đức Long Gia Lai,- Công ty CP BOT và BT Đức Long Gia Lai,1.362.485.012,1.382.096.328,1362485012.0,1382096328.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,-,134.641.745,,134641745.0
- Công ty CP Đầu tư và Phát triển Điện năng Đức Long Gia Lai,- Công ty CP Đầu tư và Phát triển Điện năng Đức Long Gia Lai,- Công ty CP Đầu tư và Phát triển Điện năng Đức Long Gia Lai,1.720.000.001,600.821.918,1720000001.0,600821918.0
Chi trả lãi vay,Chi trả lãi vay,Chi trả lãi vay,-,226.075.205,,226075205.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,-,161.075.205,,161075205.0
- Công ty CP BOT và BT Đức Long Gia Lai,- Công ty CP BOT và BT Đức Long Gia Lai,- Công ty CP BOT và BT Đức Long Gia Lai,-,65.000.000,,65000000.0
Chi phí khác,Chi phí khác,Chi phí khác,-,2.560.134.421,,2560134421.0
- Công ty CP BOT & BT Đức Long Gia Lai,- Công ty CP BOT & BT Đức Long Gia Lai,- Công ty CP BOT & BT Đức Long Gia Lai,-,2.560.134.421,,2560134421.0
