row_label_raw,row_label_full,20.5. Các quỹ của Công ty,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,90.509.849.350,80.293.662.948,90509849350.0,80293662948.0
Quỹ hỗ trợ sắp xếp doanh nghiệp,Quỹ hỗ trợ sắp xếp doanh nghiệp,Quỹ hỗ trợ sắp xếp doanh nghiệp,2.560.610.658,519.476.815,2560610658.0,519476815.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,7.012.781.638,4.971.647.795,7012781638.0,4971647795.0
