row_label_raw,row_label_full,06.1. Chi phí bán hàng,06.1. Chi phí bán hàng_1,06.1. Chi phí bán hàng_2,numeric__06.1. Chi phí bán hàng_1,numeric__06.1. Chi phí bán hàng_2
"Chi phí nguyên, vật liệu","Chi phí nguyên, vật liệu","Chi phí nguyên, vật liệu",131.766.760,13.846.112,131766760.0,13846112.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.767.539.057,3.776.309.448,1767539057.0,3776309448.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,53.038.042.356,45.797.765.596,53038042356.0,45797765596.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,2.642.679.090,1.580.360.329,2642679090.0,1580360329.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,46.913.714.313,44.683.408.982,46913714313.0,44683408982.0
Chi phí vận chuyển hàng hoá,Chi phí vận chuyển hàng hoá,Chi phí vận chuyển hàng hoá,72.782.367.896,42.410.271.966,72782367896.0,42410271966.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",677.435.147,,677435147.0,
Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,83.858.888.793,55.988.435.090,83858888793.0,55988435090.0
Cộng,Cộng,Cộng,261.812.433.412,194.250.397.523,261812433412.0,194250397523.0
