row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2019,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,1.387.412.856.438,,,1.387.412.856.438,1387412856438.0,,,1387412856438.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,313.882.115.348,,,313.882.115.348,313882115348.0,,,313882115348.0
Vay và nợ,Vay và nợ,Vay và nợ,4.446.435.062.613,2.726.284.256.626,,7.172.719.319.239,4446435062613.0,2726284256626.0,,7172719319239.0
Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,,,,,,,,
Chỉ phí phải trả,Trái phiếu chuyển đổi > Chỉ phí phải trả,Chỉ phí phải trả,19.076.242.654,,,,19076242654.0,,,
Các khoản phải trả phải nộp khác,Trái phiếu chuyển đổi > Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,245.276.527.143,2.220.000.000,,247.496.527.143,245276527143.0,2220000000.0,,247496527143.0
Cộng,Trái phiếu chuyển đổi > Cộng,Cộng,6.412.082.804.196,2.728.504.256.626,,9.121.510.818.168,6412082804196.0,2728504256626.0,,9121510818168.0
