row_label_raw,row_label_full,"Chi phí nguyên, vật liệu",2.545.989,2.883.142,numeric__2.545.989,numeric__2.883.142
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,85.843.020.461,62.397.779.221,85843020461.0,62397779221.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",16.037.315.381,13.008.997.205,16037315381.0,13008997205.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,13.389.740.998,7.973.121.395,13389740998.0,7973121395.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,10.471.583.315,4.095.998.382,10471583315.0,4095998382.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,24.240.115.578,16.958.946.397,24240115578.0,16958946397.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",800.556.787,365.224.572,800556787.0,365224572.0
Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,76.179.786.739,86.998.750.772,76179786739.0,86998750772.0
Cộng,Cộng,Cộng,226.964.665.248,191.801.701.086,226964665248.0,191801701086.0
