row_label_raw,row_label_full,Mã số,Chỉ tiêu,Thuyết minh,Năm 2019,Năm 2018,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2019,numeric__Năm 2018
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,VI.01,14.409.839.692.891,8.960.605.129.756,,,14409839692891.0,8960605129756.0
02,02,02,2. Các khoản giảm trừ doanh thu,VI.02,186.066.351.786,73.476.910.475,,,186066351786.0,73476910475.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,,14.223.773.341.105,8.887.128.219.281,,,14223773341105.0,8887128219281.0
11,11,11,4. Giá vốn hàng bán,VI.03,12.855.028.307.209,7.818.406.057.159,,,12855028307209.0,7818406057159.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.368.745.033.896,1.068.722.162.122,,,1368745033896.0,1068722162122.0
21,21,21,6. Doanh thu hoạt động tài chính,VI.04,201.952.760.812,369.961.118.101,,,201952760812.0,369961118101.0
22,22,22,7. Chi phí tải chính,VI.05,275.682.838.120,266.797.763.176,,,275682838120.0,266797763176.0
23,23,23,Trong đó: Chi phí lãi vay,,253.532.957.320,172.119.010.419,,,253532957320.0,172119010419.0
24,24,24,"8. Phản lãi hoặc lỗ trong công ty liên kết, liên doanh",,,65.065.547.765,,,,65065547765.0
25,25,25,9. Chi phí bán hàng,VI.06,261.812.433.412,194.250.397.523,,,261812433412.0,194250397523.0
26,26,26,9. Chi phí quản lý doanh nghiệp,VI.06,226.964.665.248,191.801.701.086,,,226964665248.0,191801701086.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,806.237.857.928,850.898.966.203,,,806237857928.0,850898966203.0
31,31,31,11. Thu nhập khác,VI.07,90.897.495.085,476.643.723.765,,,90897495085.0,476643723765.0
32,32,32,12. Chi phí khác,VI.08,25.395.885.583,12.008.412.636,,,25395885583.0,12008412636.0
40,40,40,13. Lợi nhuận khác,,65.501.609.502,464.635.311.129,,,65501609502.0,464635311129.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,871.739.467.430,1.315.534.277.332,,,871739467430.0,1315534277332.0
51,51,51,15. Chi phí thuế TNDN hiện hành,VI.10,43.991.472.933,113.796.822.751,,,43991472933.0,113796822751.0
52,52,52,16. Chi phí thuế TNDN hoãn lại,VI.11,4.400.487.945,3.861.782.021,,,4400487945.0,3861782021.0
60,60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,823.347.506.552,1.197.875.672.560,,,823347506552.0,1197875672560.0
61,61,61,18. Lợi nhuận kế toán sau thuế của công ty mẹ,,636.924.897.856,1.038.543.511.315,,,636924897856.0,1038543511315.0
62,62,62,19. Lợi nhuận kế toán sau thuế của cổ đông không kiểm soát,,186.422.608.696,159.332.161.245,,,186422608696.0,159332161245.0
70,70,70,20. Lãi cơ bản trên cổ phiếu,VI.12,2.509,4.293,,,2509.0,4293.0
71,71,71,21. Lãi suy giảm trên cổ phiếu,VI.13,2.509,4.293,,,2509.0,4293.0
