row_label_raw,row_label_full,col_0,Thuế suất,31/12/2024VND,01/01/2024VND,numeric__Thuế suất,numeric__31/12/2024VND,numeric__01/01/2024VND
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,
+ Tài sản cố định hữu hình,Tài sản thuế thu nhập hoãn lại > + Tài sản cố định hữu hình,+ Tài sản cố định hữu hình,20%,-,87.366.579,0.2,,87366579.0
+ Lợi nhuận chưa thực hiện,Tài sản thuế thu nhập hoãn lại > + Lợi nhuận chưa thực hiện,+ Lợi nhuận chưa thực hiện,20%,-,-,0.2,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,-,87.366.579,,,87366579.0
