row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,1.058.090.804.640,1.066.628.524.870,1058090804640.0,1066628524870.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,39.898.144.785,47.642.262.353,39898144785.0,47642262353.0
"Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì",243.821.637.286,181.273.976.182,243821637286.0,181273976182.0
"Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng",2.301.595.892,2.202.804.289,2301595892.0,2202804289.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,4.839.010.519,4.849.958.370,4839010519.0,4849958370.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,698.539.482.267,771.342.831.724,698539482267.0,771342831724.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,68.690.933.891,59.316.691.952,68690933891.0,59316691952.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,446.675.119.419,528.829.812.264,446675119419.0,528829812264.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,162.495.334.921,216.802.973.339,162495334921.0,216802973339.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,3.940.288.327,5.447.425.024,3940288327.0,5447425024.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,3.997.818.734,3.075.354.628,3997818734.0,3075354628.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,47.935.968.645,42.543.945.189,47935968645.0,42543945189.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,109.568.819.228,90.275.969.243,109568819228.0,90275969243.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,(21.381.791.318),(4.577.809.310),-21381791318.0,-4577809310.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,50.591.994.157,54.286.379.021,50591994157.0,54286379021.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,89.526.686.725,120.975.575.130,89526686725.0,120975575130.0
Tổng,Tổng,Tổng,1.504.765.924.059,1.595.458.337.134,1504765924059.0,1595458337134.0
