row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Năm 2024 VND,Năm 2023 VND,numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Năm 2024 VND,numeric__Năm 2023 VND
Các giao dịch bán hàng,Các giao dịch bán hàng,Các giao dịch bán hàng,,,30.268.228.149,31.147.436.100,,,30268228149.0,31147436100.0
Công ty CP Lương thực thực phẩm Colusa - Miliket,Công ty CP Lương thực thực phẩm Colusa - Miliket,Công ty CP Lương thực thực phẩm Colusa - Miliket,Công ty liên kết,Bán hàng,30.268.228.149,31.147.436.100,,,30268228149.0,31147436100.0
Cổ tức,Cổ tức,Cổ tức,,,3.833.440.000,3.833.440.000,,,3833440000.0,3833440000.0
Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Công ty liên kết,Cổ tức,3.833.440.000,3.833.440.000,,,3833440000.0,3833440000.0
