row_label_raw,row_label_full,col_0,31/12/2024 > Số lượng (Kg),31/12/2024 > Giá trị (VND),01/01/2024 > Số lượng (Kg),01/01/2024 > Giá trị (VND),numeric__31/12/2024 > Số lượng (Kg),numeric__31/12/2024 > Giá trị (VND),numeric__01/01/2024 > Số lượng (Kg),numeric__01/01/2024 > Giá trị (VND)
Hàng tồn kho tại các kho lương thực (*),Hàng tồn kho tại các kho lương thực (*),Hàng tồn kho tại các kho lương thực (*),83.313.992,649.082.043.143,83.313.992,659.331.893.134,83313992.0,649082043143.0,83313992.0,659331893134.0
Tài sản khác (**),Tài sản khác (**),Tài sản khác (**),630.000,6.504.120.000,630.000,6.504.120.000,630000.0,6504120000.0,630000.0,6504120000.0
,,,,2.767.962.342,,2.767.962.342,,2767962342.0,,2767962342.0
Hàng tồn kho tại Công ty CP Lương thực Tp. Hồ Chí Minh (***),Hàng tồn kho tại Công ty CP Lương thực Tp. Hồ Chí Minh (***),Hàng tồn kho tại Công ty CP Lương thực Tp. Hồ Chí Minh (***),,,,,,,,
Tổng,Hàng tồn kho tại Công ty CP Lương thực Tp. Hồ Chí Minh (***) > Tổng,Tổng,,658.354.125.485,,668.603.975.476,,658354125485.0,,668603975476.0
