row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Nhận ứng trước của khách hàng thương mại,Nhận ứng trước của khách hàng thương mại,Nhận ứng trước của khách hàng thương mại,10.422.524,10.396.667,10422524.0,10396667.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Ứng trước từ các bên liên quan (TM số 28),Trong đó: > Ứng trước từ các bên liên quan (TM số 28),Ứng trước từ các bên liên quan (TM số 28),8.684.121,8.710.717,8684121.0,8710717.0
Ứng trước từ các bên thứ ba,Trong đó: > Ứng trước từ các bên thứ ba,Ứng trước từ các bên thứ ba,1.738.403,1.685.950,1738403.0,1685950.0
