row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chữ tịch,,,
Ông Võ Trường Sơn,Ông Võ Trường Sơn,Ông Võ Trường Sơn,Thành viên,,,
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Thành viên,,,
Ông Nguyễn Chí Thắng,Ông Nguyễn Chí Thắng,Ông Nguyễn Chí Thắng,Thành viên,bỗ nhiệm ngày 28 tháng 4 năm 2023,,
Ông Trần Văn Dai,Ông Trần Văn Dai,Ông Trần Văn Dai,Thành viên độc lập,,,
Bà Võ Thị Huyền Lan,Bà Võ Thị Huyền Lan,Bà Võ Thị Huyền Lan,Thành viên độc lập,miễn nhiệm ngày 28 tháng 4 năm 2023,,
