row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,4.344.447.093,6.460.443.311,,,4344447093.0,6460443311.0
110,110,110,I. Tiền,4,7.946.716,30.395.139,,4.0,7946716.0,30395139.0
111,111,111,1. Tiền,,7.946.716,30.395.139,,,7946716.0,30395139.0
130,130,130,II. Các khoản phải thu ngắn hạn,,4.331.193.764,6.414.995.552,,,4331193764.0,6414995552.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,394.070.980,284.431.399,,5.0,394070980.0,284431399.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,314.533.541,296.177.641,,6.0,314533541.0,296177641.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,2.321.446.514,4.426.323.108,,7.0,2321446514.0,4426323108.0
136,136,136,4. Phải thu ngắn hạn khác,8,2.228.139.139,2.364.557.212,,8.0,2228139139.0,2364557212.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"5, 6, 7, 8",(926.996.410),(956.493.808),,,-926996410.0,-956493808.0
140,140,140,III. Hàng tồn kho,9,1.691.169,7.421.756,,9.0,1691169.0,7421756.0
141,141,141,1. Hàng tồn kho,,4.032.744,9.763.331,,,4032744.0,9763331.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(2.341.575),(2.341.575),,,-2341575.0,-2341575.0
150,150,150,IV. Tài sản ngắn hạn khác,,3.615.444,7.630.864,,,3615444.0,7630864.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,,9.206,2.891.347,,,9206.0,2891347.0
152,152,152,2. Thuế GTGT được khấu trừ,,478.659,1.611.938,,,478659.0,1611938.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,3.127.579,3.127.579,,,3127579.0,3127579.0
200,200,200,B. TÀI SẢN DÀI HẠN,,10.960.658.114,8.611.044.113,,,10960658114.0,8611044113.0
210,210,210,I. Các khoản phải thu dài hạn,,5.088.192,1.981.787.197,,,5088192.0,1981787197.0
215,215,215,1. Phải thu về cho vay dài hạn,7,5.000.000,1.815.345.034,,7.0,5000000.0,1815345034.0
216,216,216,2. Phải thu dài hạn khác,8,88.192,183.968.426,,8.0,88192.0,183968426.0
219,219,219,3. Dự phòng phải thu dài hạn khó đòi,"7, 8",-,(17.526.263),,,,-17526263.0
220,220,220,II. Tài sản cố định,,124.538.151,171.171.201,,,124538151.0,171171201.0
221,221,221,1. Tài sản cố định hữu hình,10,99.259.972,145.893.022,,10.0,99259972.0,145893022.0
222,222,222,Nguyên giá,,212.532.943,290.159.528,,,212532943.0,290159528.0
223,223,223,Giá trị khấu hao lũy kế,,(113.272.971),(144.266.506),,,-113272971.0,-144266506.0
227,227,227,2. Tài sản cố định vô hình,11,25.278.179,25.278.179,,11.0,25278179.0,25278179.0
228,228,228,Nguyên giá,,40.095.952,40.450.152,,,40095952.0,40450152.0
229,229,229,Giá trị hao mòn lũy kế,,(14.817.773),(15.171.973),,,-14817773.0,-15171973.0
230,230,230,III. Bất động sản đầu tư,12,36.187.721,59.975.442,,12.0,36187721.0,59975442.0
231,231,231,1. Nguyên giá,,47.003.809,74.075.831,,,47003809.0,74075831.0
232,232,232,2. Giá trị khấu hao lũy kế,,(10.816.088),(14.100.389),,,-10816088.0,-14100389.0
240,240,240,IV. Tài sản dở dang dài hạn,,15.830.714,13.668.221,,,15830714.0,13668221.0
242,242,242,1. Chỉ phí xây dựng cơ bản dở dang,,15.830.714,13.668.221,,,15830714.0,13668221.0
250,250,250,V. Đầu tư tài chính dài hạn,13,10.778.343.222,6.374.664.374,,13.0,10778343222.0,6374664374.0
251,251,251,1. Đầu tư vào công ty con,,11.114.808.169,6.690.982.169,,,11114808169.0,6690982169.0
252,252,252,2. Đầu tư vào công ty liên kết,,5.000.000,5.000.000,,,5000000.0,5000000.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,1.048.791.081,1.048.791.081,,,1048791081.0,1048791081.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(1.390.256.028),(1.370.108.876),,,-1390256028.0,-1370108876.0
260,260,260,VI. Tài sản dài hạn khác,,670.114,9.777.678,,,670114.0,9777678.0
261,261,261,1. Chỉ phí trả trước dài hạn,14,670.114,9.777.678,,14.0,670114.0,9777678.0
270,270,270,TỔNG CỘNG TÀI SẢN,,15.305.105.207,15.071.487.424,,,15305105207.0,15071487424.0
