row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải trả người bán hàng hóa và dịch vụ,Phải trả người bán hàng hóa và dịch vụ,Phải trả người bán hàng hóa và dịch vụ,65.761.281,271.216.701,65761281.0,271216701.0
Phải trả người bán máy móc và thiết bị,Phải trả người bán máy móc và thiết bị,Phải trả người bán máy móc và thiết bị,146.960,-,146960.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,65.908.241,271.216.701,65908241.0,271216701.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả cho các bên liên quan (TM số 28),Trong đó: > Phải trả cho các bên liên quan (TM số 28),Phải trả cho các bên liên quan (TM số 28),36.779.081,240.704.013,36779081.0,240704013.0
Phải trả cho các bên thứ ba,Trong đó: > Phải trả cho các bên thứ ba,Phải trả cho các bên thứ ba,29.129.160,30.512.688,29129160.0,30512688.0
