row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Báo cáo của Ban Tổng Giám đốc,Thông tin chung > Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,3,3.0
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,4 - 5,
Bảng cân đối kế toán tổng hợp,Bảng cân đối kế toán tổng hợp,Bảng cân đối kế toán tổng hợp,6 - 7,
Báo cáo kết quả hoạt động kinh doanh tổng hợp,Bảng cân đối kế toán tổng hợp > Báo cáo kết quả hoạt động kinh doanh tổng hợp,Báo cáo kết quả hoạt động kinh doanh tổng hợp,8,8.0
Báo cáo lưu chuyển tiền tệ tổng hợp,Báo cáo lưu chuyển tiền tệ tổng hợp,Báo cáo lưu chuyển tiền tệ tổng hợp,9 - 10,
Thuyết minh báo cáo tài chính tổng hợp,Thuyết minh báo cáo tài chính tổng hợp,Thuyết minh báo cáo tài chính tổng hợp,11 - 53,
