row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,
Trái phiếu thường dài hạn đến hạn trả trong vòng 1 năm,Vay ngắn hạn > Trái phiếu thường dài hạn đến hạn trả trong vòng 1 năm,Trái phiếu thường dài hạn đến hạn trả trong vòng 1 năm,1.748.934.977,1.958.725.949,1748934977.0,1958725949.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,
Trái phiếu thường dài hạn,Vay dài hạn > Trái phiếu thường dài hạn,Trái phiếu thường dài hạn,3.199.130.581,3.581.600.405,3199130581.0,3581600405.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,4.948.065.558,5.540.326.354,4948065558.0,5540326354.0
