row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
Cho vay khách hàng và các tổ chức tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho vay khách hàng và các tổ chức tín dụng khác,Cho vay khách hàng và các tổ chức tín dụng khác,23.287.663,18.675.132,23287663.0,18675132.0
Chứng khoán đầu tư,Thu nhập lãi và các khoản thu nhập tương tự từ > Chứng khoán đầu tư,Chứng khoán đầu tư,1.908.302,2.004.140,1908302.0,2004140.0
Tiền gửi tại các tổ chức tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,187.750,128.881,187750.0,128881.0
Nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > Nghiệp vụ bảo lãnh,Nghiệp vụ bảo lãnh,187.624,181.597,187624.0,181597.0
Cho thuê tài chính,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho thuê tài chính,Cho thuê tài chính,156.509,151.953,156509.0,151953.0
Hoạt động mua nợ,Thu nhập lãi và các khoản thu nhập tương tự từ > Hoạt động mua nợ,Hoạt động mua nợ,54.924,57.901,54924.0,57901.0
Hoạt động tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Hoạt động tín dụng khác,Hoạt động tín dụng khác,512.799,334.600,512799.0,334600.0
,,,26.295.571,21.534.204,26295571.0,21534204.0
Chi phí lãi và các khoản chi phí tương tự cho,Chi phí lãi và các khoản chi phí tương tự cho,Chi phí lãi và các khoản chi phí tương tự cho,Chi phí lãi và các khoản chi phí tương tự cho,Chi phí lãi và các khoản chi phí tương tự cho,,
Tiền gửi của khách hàng và các tổ chức tín dụng khác,Chi phí lãi và các khoản chi phí tương tự cho > Tiền gửi của khách hàng và các tổ chức tín dụng khác,Tiền gửi của khách hàng và các tổ chức tín dụng khác,(17.673.780),(15.531.009),-17673780.0,-15531009.0
Phát hành giấy tờ có giá,Chi phí lãi và các khoản chi phí tương tự cho > Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,(626.870),(279.928),-626870.0,-279928.0
Vay NHNNVN và các tổ chức tín dụng khác,Chi phí lãi và các khoản chi phí tương tự cho > Vay NHNNVN và các tổ chức tín dụng khác,Vay NHNNVN và các tổ chức tín dụng khác,(182.755),(291.286),-182755.0,-291286.0
Hoạt động tín dụng khác,Chi phí lãi và các khoản chi phí tương tự cho > Hoạt động tín dụng khác,Hoạt động tín dụng khác,(178.372),(153.946),-178372.0,-153946.0
,,,(18.661.777),(16.256.169),-18661777.0,-16256169.0
Thu nhập lãi thuần,Chi phí lãi và các khoản chi phí tương tự cho > Thu nhập lãi thuần,Thu nhập lãi thuần,7.633.794,5.278.035,7633794.0,5278035.0
