row_label_raw,row_label_full,Số dư đầu năm > Trích lập dự phòng trong năm (Thuyết minh 33) > Sử dụng dự phòng của các khoản nợ bán cho VAMC trong năm > Sử dụng dự phòng trong năm,31/12/2018Triệu VND > 1.151.837 > 824.296 > (297.967) > (7.986),31/12/2017Triệu VND > 915.954 > 319.419 > (84.143) > -,numeric__31/12/2018Triệu VND > 1.151.837 > 824.296 > (297.967) > (7.986),numeric__31/12/2017Triệu VND > 915.954 > 319.419 > (84.143) > -
Chênh lệch quy đổi tỷ giá hối đoái,Chênh lệch quy đổi tỷ giá hối đoái,Chênh lệch quy đổi tỷ giá hối đoái,6.784,607,6784.0,607.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.676.964,1.151.837,1676964.0,1151837.0
